"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"5100001","2019-09-01T05:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10177",,,,"274",,,"243","1","279",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T05:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"40","1","40",,,,,"10182",,,"8","276",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T05:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10177",,,,"274",,,"243","1","279",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T05:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"40","1","40",,,,,"10182",,,"8","275",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T05:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10178",,,,"274",,,"245","1","279",,,,,,,,"4","1","2","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-01T05:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10183",,,,"275",,,"246",,,,,,,,,,"4","1","34","12","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-01T06:00:00","22.51","-164.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-01T06:00:00","26.08","-169.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"233","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-01T06:00:00","26.56","-160.91",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","278",,,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-01T06:00:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"50","1","50",,,,,"10180","3","9","8","274",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100101","2019-09-01T06:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","40","1","40",,,,,"10183",,,"0","275",,,"246",,,,,,"A",,,,"4","1","34","12","3","233","42","993","114","6","1","2","1","F11111","11AAA11A1A811A",,,"6",,,"4"
"5100809","2019-09-01T06:00:00","27.89","-167.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-01T06:00:00","24.93","-160.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-01T06:00:00","20.13","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","286",,,,,,,,,,,,,"233","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2019-09-01T06:00:00","23.40","-163.60",,,"1","6","2","5","9",,"1",,"70","4","62",,,,,"10176",,,"8","275",,,"226","3","283",,,"A",,"A","A",,,,,,,"233","33","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"3201647","2019-09-01T06:01:00","27.52","-168.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"233","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-01T06:02:00","24.18","-161.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-01T06:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10181",,,,"273",,,"245","1","279",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T06:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","40",,,,,"10187",,,"8","275",,,"243",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T06:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10182",,,,"274",,,"246","1","279",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T06:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","40",,,,,"10187",,,"8","275",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T06:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10183",,,,"273",,,"246","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T06:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","40",,,,,"10187",,,"8","275",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T06:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10184",,,,"273",,,"246","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T06:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","50",,,,,"10188",,,"8","275",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T06:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10184",,,,"273",,,"247","1","278",,,,,,,,"4","1","35","13","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-01T06:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10189",,,,"275",,,"249",,,,,,,,,,"4","1","1","12","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-01T07:00:00","22.51","-164.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-01T07:00:00","24.20","-161.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-01T07:00:00","27.53","-168.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"233","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-01T07:00:00","26.09","-169.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"233","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-01T07:00:00","26.56","-160.91",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","278",,,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-01T07:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10186","3","13",,"273",,,"245","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-01T07:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"40","1","50",,,,,"10189","3","11","8","274",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100809","2019-09-01T07:00:00","27.87","-167.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-01T07:00:00","24.94","-160.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-01T07:00:00","20.12","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","286",,,,,,,,,,,,,"233","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2019-09-01T07:00:00","23.30","-163.40",,,"1","6","2","5","9",,"1",,"50","4","77",,,,,"10178",,,"8","275",,,"229","3","282",,,"A",,"A","A",,,,,,,"233","33","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2019-09-01T07:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10187",,,,"274",,,"246","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T07:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"40","1","50",,,,,"10192",,,"8","274",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T07:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10188",,,,"274",,,"246","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"40","1","50",,,,,"10193",,,"8","274",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T07:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10189",,,,"274",,,"247","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T07:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","40",,,,,"10194",,,"8","274",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T07:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10190",,,,"274",,,"245","1","278",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T07:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","50",,,,,"10195",,,"8","274",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T07:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10191",,,,"274",,,"244","1","278",,,,,,,,"4","1","0","12","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,"4"
"5100101","2019-09-01T07:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10196",,,,"274",,,"248",,,,,,,,,,"4","1","0","12","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA17A",,,"6",,,"4"
"1401668","2019-09-01T08:00:00","22.50","-164.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-01T08:00:00","24.20","-161.97",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-01T08:00:00","26.11","-169.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"233","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-01T08:00:00","26.56","-160.92",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","278",,,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-01T08:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","50",,,,,"10191","2","16",,"274",,,"244","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-01T08:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","50",,,,,"10196","3","16","8","274",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100809","2019-09-01T08:00:00","27.86","-167.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-01T08:00:00","24.96","-160.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-01T08:00:00","20.11","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","286",,,,,,,,,,,,,"233","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2019-09-01T08:00:00","23.30","-163.20",,,"1","6","2","5","9",,"1",,"60","4","77",,,,,"10182",,,"8","275",,,"227","3","282",,,"A",,"A","A",,,,,,,"233","33","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"3201647","2019-09-01T08:02:00","27.53","-168.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-01T08:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10192",,,,"274",,,"244","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T08:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","40",,,,,"10196",,,"8","274",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T08:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10192",,,,"275",,,"247","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","40",,,,,"10196",,,"8","275",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T08:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10192",,,,"274",,,"246","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T08:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"50","1","50",,,,,"10197",,,"8","274",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T08:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","50",,,,,"10192",,,,"274",,,"246","1","277",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T08:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10196",,,,"274",,,"247",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-01T08:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10191",,,,"274",,,"246","1","277",,,,,,,,"4","1","1","12","3","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-01T08:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","50",,,,,"10196",,,,"273",,,"248",,,,,,,,,,"4","1","36","12","3","233","42","793","103","6","0",,"1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-01T09:00:00","22.50","-164.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-01T09:00:00","24.21","-161.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-01T09:00:00","27.54","-168.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-01T09:00:00","26.12","-169.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-01T09:00:00","26.55","-160.93",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","277",,,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-01T09:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10191","1","11",,"272",,,"242","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-01T09:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10196","1","11",,"271",,,"245",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100809","2019-09-01T09:00:00","27.84","-167.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-01T09:00:00","24.97","-160.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-01T09:00:00","20.10","-162.98",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","286",,,,,,,,,,,,,"233","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2019-09-01T09:00:00","23.30","-163.00",,,"1","6","2","5","9",,"1",,"70","4","72",,,,,"10184",,,"8","274",,,"224","3","283",,,"A",,"A","A",,,,,,,"233","33","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2019-09-01T09:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10191",,,,"272",,,"245","1","277",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T09:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10196",,,,"271",,,"245",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-01T09:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10190",,,,"271",,,"245","1","277",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T09:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","40",,,,,"10195",,,,"271",,,"247",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-01T09:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","30",,,,,"10189",,,,"271",,,"246","1","277",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T09:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10194",,,,"271",,,"246",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-01T09:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10189",,,,"272",,,"246","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T09:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","40",,,,,"10193",,,"8","272",,,"246",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T09:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10189",,,,"272",,,"246","1","277",,,,,,,,"4","1","1","12","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-01T09:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","40",,,,,"10193",,,,"272",,,"247",,,,,,,,,,"4","1","1","12","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-01T10:00:00","22.50","-164.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-01T10:00:00","24.21","-161.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-01T10:00:00","27.55","-168.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-01T10:00:00","26.13","-169.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"233","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-01T10:00:00","26.55","-160.94",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","276",,,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-01T10:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","40",,,,,"10188","0","0",,"266",,,"240","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-01T10:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","40",,,,,"10193","0","4","8","273",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100809","2019-09-01T10:00:00","27.84","-167.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-01T10:00:00","24.99","-160.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-01T10:00:00","20.09","-162.99",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","286",,,,,,,,,,,,,"233","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2019-09-01T10:00:00","23.20","-162.90",,,"1","6","2","5","9",,"1",,"60","4","77",,,,,"10179",,,"8","273",,,"224","3","283",,,"A",,"A","A",,,,,,,"233","32","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,
"5100001","2019-09-01T10:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","40","1","40",,,,,"10188",,,,"268",,,"246","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T10:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","40",,,,,"10193",,,"8","272",,,"248",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-01T10:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","50","1","40",,,,,"10186",,,,"269",,,"245","1","277",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-01T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","40",,,,,"10192",,,"8","273",,,"247",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
