"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1300628","2015-09-01T05:41:00","22.50","-35.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T06:00:00","22.76","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","11","0",,,,,,,"277",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-01T06:00:00","27.60","-32.83",,,"1","4","2","5",,,,"11",,,,,,,,"10172",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-01T06:00:00","23.04","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","9","0",,,,,,,"276",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T06:00:00","27.02","-39.45",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","8","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-01T06:00:00","20.03","-37.85",,,"1","4","2","5",,,,"11","0","80","4","51",,,,"10153",,,"0","266",,,"1","235",,"274",,,,,,,,,,,,"246","7","794","103","6","1","2","1","111111","11AAA11A11AAAA",,,,
"4100564","2015-09-01T06:00:00","29.26","-32.54",,,"1","4","2","5",,,,"11",,,,,,,,"10174",,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-01T06:07:00","24.41","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T06:08:00","24.41","-33.31",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","43","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,
"4100139","2015-09-01T06:11:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","84",,"50",,,,"10153",,,"8","266",,,,,"9","274",,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,
"1300909","2015-09-01T06:15:00","24.41","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T06:26:00","22.50","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T06:27:00","22.50","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T06:27:00","24.41","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T07:00:00","22.76","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10159","7","9","0",,,,,,,"277",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-01T07:00:00","27.59","-32.83",,,"1","4","2","5",,,,"11",,,,,,,,"10172",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-01T07:00:00","23.04","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","9","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T07:00:00","27.02","-39.45",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","6","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100564","2015-09-01T07:00:00","29.26","-32.54",,,"1","4","2","5",,,,"11",,,,,,,,"10176",,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-01T07:27:00","22.51","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T07:39:00","22.51","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T07:40:00","24.39","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T07:42:00","29.44","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T07:43:00","24.39","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T07:43:00","29.44","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-01T07:44:00","27.59","-32.83",,,"1","4","2","5",,,,"11",,,,,,,,"10172",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100564","2015-09-01T07:44:00","29.26","-32.55",,,"1","4","2","5",,,,"11",,,,,,,,"10178",,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-01T07:45:00","29.44","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T07:47:00","24.41","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T07:48:00","29.44","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T07:51:00","22.50","-35.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T07:53:00","24.39","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T07:54:00","29.45","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-01T07:59:00","27.02","-39.47",,,"1","4","2","5",,,,"11",,,,,,,,,,"4","8",,,,,,"9","280",,,,,,,,,,,,"246","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAA7","4",,,
"4100502","2015-09-01T07:59:00","29.00","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T08:00:00","22.75","-39.92",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","1","0",,,,,,,"277",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-01T08:00:00","27.58","-32.84",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-01T08:00:00","23.04","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","3","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T08:00:00","27.02","-39.47",,,"1","3","2","5",,,,"11",,,,,,,,"10162","7","1","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-01T08:00:00","29.00","-31.29",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,,"265",,,,,,,,,,,,"246","91","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-01T08:00:00","29.26","-32.55",,,"1","4","2","5",,,,"11",,,,,,,,"10188",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","92","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-01T08:01:00","22.51","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T08:01:00","24.38","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T08:02:00","22.75","-39.91",,,"1","4","2","5",,,,"11",,,,,,,,"10161",,,"8",,,,,,"9","277",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300909","2015-09-01T08:03:00","24.38","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","271",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T08:05:00","22.51","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T08:05:00","29.45","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T08:07:00","24.38","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T08:12:00","22.51","-35.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T09:00:00","22.74","-39.92",,,"1","3","2","5",,,,"11",,,,,,,,"10162","2","2","0",,,,,,,"277",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300869","2015-09-01T09:00:00","23.04","-38.73",,,"1","3","2","5",,,,"11",,,,,,,,"10162","2","1","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T09:00:00","27.02","-39.47",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","4","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-01T09:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","100","4","41",,,,"10158",,,"0","266",,,"1","225",,"274",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-01T09:00:00","29.00","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-01T09:00:00","29.26","-32.55",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300628","2015-09-01T09:11:00","22.52","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","25","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:14:00","29.45","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T09:17:00","22.52","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T09:17:00","24.38","-33.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:20:00","29.45","-39.06",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,,"274",,,,,,,,,,,,"246","99","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:25:00","29.46","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T09:26:00","22.52","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T09:27:00","24.38","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:27:00","29.45","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T09:30:00","22.51","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T09:32:00","24.38","-33.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:32:00","29.46","-39.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T09:35:00","22.52","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T09:42:00","24.37","-33.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-01T09:42:00","27.02","-39.48",,,"1","4","2","5",,,,"11",,,,,,,,,,"6","8",,,,,,"9","280",,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAA7","4",,,
"4100604","2015-09-01T09:42:00","29.46","-39.07",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T09:43:00","22.74","-39.91",,,"1","4","2","5",,,,"11",,,,,,,,"10170",,"9","8",,,,,,"9","277",,,,,,,,,,,,"246","29","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAA7","4",,,
"4100139","2015-09-01T09:43:00","20.02","-37.86",,,"1","5","2","5",,,,"11","5","102",,"40",,,,"10158",,,"8","266",,,,,"9","274",,,,,,,,,,,,"246","7","798","172","6","1","2","2","111111","11AAA11AA1AAAA",,,,
"1300628","2015-09-01T09:46:00","22.51","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T09:46:00","24.37","-33.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T09:46:00","29.46","-39.07",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-01T10:00:00","22.74","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","6","0",,,,,,,"276",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-01T10:00:00","27.58","-32.84",,,"1","4","2","5",,,,"11",,,,,,,,"10182",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-01T10:00:00","23.04","-38.73",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","7","0",,,,,,,"275",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T10:00:00","27.02","-39.48",,,"1","3","2","5",,,,"11",,,,,,,,"10166","2","6","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-01T10:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","100","4","41",,,,"10161",,,"0","267",,,"1","226",,"274",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-01T10:00:00","29.00","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-01T10:00:00","29.30","-32.52",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","269",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300871","2015-09-01T10:50:00","25.18","-32.68",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","12","0",,,,,,,"270",,,,,,,,,,,,"246","52","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100604","2015-09-01T10:52:00","29.47","-39.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T10:55:00","22.53","-35.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T10:55:00","24.36","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T10:56:00","22.52","-35.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T10:56:00","24.37","-33.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-01T10:59:00","20.02","-37.86",,,"1","5","2","5",,,,"11",,"100",,"35",,,,"10165",,,"8","267",,,,,"9","274",,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,
"1300519","2015-09-01T11:00:00","22.74","-39.91",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","9","0",,,,,,,"277",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-01T11:00:00","27.56","-32.85",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","72","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-01T11:00:00","23.04","-38.73",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","10","0",,,,,,,"276",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"2100942","2015-09-01T11:00:00","27.02","-39.48",,,"1","3","2","5",,,,"11",,,,,,,,"10168","2","6","0",,,,,,,"280",,,,,,,,,,,,"246","79","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-01T11:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","100","4","36",,,,"10165",,,"0","267",,,"1","228",,"274",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-01T11:00:00","29.00","-31.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","266",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-01T11:00:00","29.26","-32.55",,,"1","4","2","5",,,,"11",,,,,,,,"10188",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100604","2015-09-01T11:01:00","29.47","-39.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T11:02:00","22.53","-35.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T11:03:00","24.36","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T11:38:00","24.35","-33.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100604","2015-09-01T11:38:00","29.48","-39.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-01T11:39:00","22.53","-35.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","25","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-01T11:39:00","29.30","-32.52",,,"1","4","2","5",,,,"11",,,,,,,,"10190",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","92","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300519","2015-09-01T11:40:00","22.74","-39.92",,,"1","4","2","5",,,,"11",,,,,,,,"10173",,"11","8",,,,,,"9","279",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAA7","4",,,
"1300628","2015-09-01T11:40:00","22.53","-35.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","25","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-01T11:40:00","24.36","-33.31",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","43","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"2100942","2015-09-01T11:40:00","27.03","-39.48",,,"1","4","2","5",,,,"11",,,,,,,,,,"6","8",,,,,,"9","284",,,,,,,,,,,,"246","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAA7","4",,,
"4100604","2015-09-01T11:41:00","29.47","-39.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
