"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"5100628","2015-09-29T04:44:00","22.78","-139.89",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T04:47:00","22.78","-139.89",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T05:00:00","29.21","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T05:00:00","29.98","-136.23",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T05:00:00","22.06","-134.84",,,"1","4","2","5",,,"11",,,,,,,,"10132",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T05:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:04:00","22.78","-139.88",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:06:00","22.77","-139.88",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:07:00","22.78","-139.88",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:38:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:39:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T05:41:00","29.21","-133.64",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T05:44:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T06:00:00","29.21","-133.64",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T06:00:00","29.98","-136.23",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T06:00:00","22.06","-134.84",,,"1","4","2","5",,,"11",,,,,,,,"10139",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T06:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"WFLH","2015-09-29T06:00:00","29.00","-137.90",,,"1","4","0","0","6","4","1","0","350","3","108","97","3","0","10128","2","8","0","217","0","183","161","1","228","1","1","2","3","0","0","5","4","35","8","4","236","97","992","114","5","1","2","1","111211","11111111111111",,"1","0",,,,"4"
"2100917","2015-09-29T06:23:00","29.96","-136.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T06:23:00","22.07","-134.85",,,"1","4","2","5",,,"11",,,,,,,,"10140",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-29T06:23:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T06:24:00","29.21","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T06:25:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T06:31:00","22.78","-139.90",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T07:00:00","29.21","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T07:00:00","29.96","-136.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T07:00:00","22.07","-134.85",,,"1","4","2","5",,,"11",,,,,,,,"10140",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T07:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T07:13:00","22.78","-139.91",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T07:22:00","22.78","-139.91",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T08:00:00","29.21","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T08:00:00","29.96","-136.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T08:00:00","22.07","-134.85",,,"1","4","2","5",,,"11",,,,,,,,"10137",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T08:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T08:07:00","22.78","-139.91",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T09:00:00","29.21","-133.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T09:00:00","29.97","-136.23",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T09:00:00","22.07","-134.88",,,"1","4","2","5",,,"11",,,,,,,,"10135",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T09:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T10:00:00","29.18","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T10:00:00","29.96","-136.22",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T10:00:00","22.07","-134.88",,,"1","4","2","5",,,"11",,,,,,,,"10130",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T10:00:00","27.17","-137.50",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T10:24:00","29.96","-136.22",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T10:25:00","29.18","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T10:25:00","22.78","-139.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T10:26:00","22.07","-134.88",,,"1","4","2","5",,,"11",,,,,,,,"10135",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-29T10:27:00","22.78","-139.91",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T10:30:00","22.78","-139.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T10:34:00","22.79","-139.94",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T11:00:00","29.18","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T11:00:00","29.96","-136.22",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T11:00:00","22.07","-134.88",,,"1","4","2","5",,,"11",,,,,,,,"10125",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T11:00:00","27.15","-137.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T12:00:00","29.18","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T12:00:00","29.97","-136.21",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T12:00:00","22.07","-134.88",,,"1","3","2","5",,,"11",,,,,,,,"10122",,,"0",,,,,,"261",,,,,,,,,,,,"236","24","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T12:00:00","27.15","-137.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"WFLH","2015-09-29T12:00:00","28.30","-140.00",,,"1","4","0","0","6","4","1","0","50","4","134","95","2","0","10172","3",,"0","217","0","194","180","1","214","4","2","2","4","6","A","6","4","34","3","3","235","80","992","114","5","1","2","1","111111","11141111111117",,"1","0",,,,"4"
"WHRN","2015-09-29T12:00:00","29.50","-131.00",,,"1","4","0","0","1","5","1","0","240","4","46","98","2","2","10132","4","0","0","222","0","194","180","1","239","6","6","9","4","3","A",,,,,,"236","91","992","114","5","1","2","1","111111","11111111111AA1",,"1","2",,,,"4"
"2100917","2015-09-29T12:02:00","29.97","-136.21",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T12:02:00","22.78","-139.93",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T12:04:00","29.17","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T12:05:00","22.07","-134.89",,,"1","4","2","5",,,"11",,,,,,,,"10120",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T12:05:00","27.15","-137.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T12:16:00","22.79","-139.94",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T13:00:00","29.17","-133.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T13:00:00","29.97","-136.21",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T13:00:00","22.07","-134.89",,,"1","4","2","5",,,"11",,,,,,,,"10120",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T13:00:00","27.15","-137.53",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T13:13:00","22.81","-139.96",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T13:51:00","22.80","-139.95",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T14:00:00","29.16","-133.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T14:00:00","29.97","-136.21",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T14:00:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10124",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T14:00:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T14:11:00","29.16","-133.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-29T14:14:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:15:00","22.81","-139.96",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:17:00","22.80","-139.95",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:25:00","22.81","-139.96",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T14:36:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10124",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:37:00","22.80","-139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:41:00","22.80","-139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T14:52:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10142",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5100628","2015-09-29T14:52:00","22.80","-139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T14:53:00","29.97","-136.19",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T15:00:00","29.16","-133.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T15:00:00","29.97","-136.19",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T15:00:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10127",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T15:00:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T15:53:00","22.80","-139.97",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T15:54:00","29.97","-136.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600560","2015-09-29T15:54:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T16:00:00","29.16","-133.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T16:00:00","29.97","-136.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T16:00:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10129",,,"8",,,,,"9","261",,,,,,,,,,,,"236","24","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T16:00:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:04:00","22.81","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:10:00","22.81","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:19:00","22.81","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:31:00","22.80","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:34:00","22.80","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2015-09-29T16:36:00","22.80","-139.98",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"236","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100896","2015-09-29T17:00:00","29.16","-133.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"236","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2100917","2015-09-29T17:00:00","29.97","-136.17",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,"236","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300508","2015-09-29T17:00:00","22.08","-134.91",,,"1","4","2","5",,,"11",,,,,,,,"10137",,,"8",,,,,"9","262",,,,,,,,,,,,"236","24","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4600560","2015-09-29T17:00:00","27.16","-137.52",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"236","77","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
