"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"S6HK","2015-09-23T13:00:00","29.00","-29.60",,,"1","4","0","0","5","3",,"1","0","30","4","62","98",,"0","10221",,,"0","290","0","250",,"232","1","295","2","2","1","4","A","A",,"2",,,,"247","99","992","114","5","1","2","2","531111","111A11111113AA",,"1","0",,,,"4",,
"1300872","2015-09-23T13:50:00","26.15","-27.23",,,"1","3","2","5",,,,"11",,,,,,,,"10165","7","8","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T14:00:00","20.46","-23.10",,,"1","4","2","5",,,,"11","0","60","4","57",,,,,,,"0","255",,,"1","217",,"265",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-23T14:00:00","25.49","-28.91",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","9","0",,,,,,,"271",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T14:00:00","27.98","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","8","0",,,,,,,"285",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA6AAA1","4",,,,,,,,
"1300002","2015-09-23T14:23:00","20.45","-23.10",,,"1","5","2","5",,,,"11",,"70",,"47",,,,,,,"8","256",,,,,"9","266",,,,,,,,,,,,"247","3","798","172","6","0",,"2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-23T14:50:00","26.16","-27.23",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","13","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-23T15:00:00","25.48","-28.91",,,"1","3","2","5",,,,"11",,,,,,,,"10155","7","11","0",,,,,,,"273",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T15:00:00","27.98","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10153","7","16","0",,,,,,,"284",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA6AAA1","4",,,,,,,,
"1300872","2015-09-23T15:50:00","26.16","-27.22",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","12","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T16:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","70","4","46",,,,,,,"0","256",,,"1","220",,"266",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-23T16:00:00","25.48","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10152","7","10","0",,,,,,,"275",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T16:00:00","27.97","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10152","7","14","0",,,,,,,"283",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T16:03:00","20.45","-23.10",,,"1","5","2","5",,,,"11","5","67",,"53",,,,,,,"8","256",,,,,"9","265",,,,,,,,,,,,"247","3","798","172","6","0",,"2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-23T16:50:00","26.17","-27.22",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","4","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-23T17:00:00","25.48","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10155","7","3","0",,,,,,,"274",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T17:00:00","27.97","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10156","7","2","0",,,,,,,"283",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-23T17:50:00","26.16","-27.22",,,"1","3","2","5",,,,"11",,,,,,,,"10164","2","4","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-23T18:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10156","2","1","0",,,,,,,"275",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T18:00:00","27.97","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10157","2","4","0",,,,,,,"279",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"CQEU","2015-09-23T18:00:00","22.30","-22.80",,,"1","4","0","0","5","4","1","1","0","90","4","41","98","3","0","10153","4","0","0","250","0","220",,"204","3","270","3","3","2","4","6","0","3","1","35","10","4","247","22","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4",,
"1300872","2015-09-23T18:50:00","26.16","-27.21",,,"1","3","2","5",,,,"11",,,,,,,,"10167","2","9","0",,,,,,,"268",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-23T19:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10160","2","8","0",,,,,,,"274",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T19:00:00","27.97","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10160","2","8","0",,,,,,,"274",,,,,,,,,,,,"247","74","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-23T19:50:00","26.16","-27.21",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","10","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T20:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","70","4","51",,,,,,,"0","256",,,"1","223",,"265",,,,,,,,,,,,"247","3","794","103","6","1","2","1","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-23T20:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10164","2","9","0",,,,,,,"272",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T20:00:00","27.96","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","9","0",,,,,,,"272",,,,,,,,,,,,"247","74","794","103","7","1","2","1","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"ZIPR7","2015-09-23T20:00:00","24.30","-25.40",,,"1","4","0","0","6","2","1","1","0","360","4","5","98","3","2","10172",,,"0","250","0","215",,"196","1","261","6","5","2","4","A","6",,,,,,"247","45","992","114","5","1","2","1","111111","11111111111AAA",,"1","2",,,,"4",,
"1300002","2015-09-23T20:06:00","20.45","-23.11",,,"1","5","2","5",,,,"11","5","55",,"44",,,,,,,"8","256",,,,,"9","264",,,,,,,,,,,,"247","3","798","172","6","0",,"1","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-23T20:50:00","26.16","-27.21",,,"1","3","2","5",,,,"11",,,,,,,,"10176","2","12","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T21:00:00","20.46","-23.11",,,"1","4","2","5",,,,"11","0","50","4","46",,,,,,,"0","255",,,"1","222",,"264",,,,,,,,,,,,"247","3","794","103","6","1","2","1","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-23T21:00:00","25.48","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","15","0",,,,,,,"270",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T21:00:00","27.95","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","13","0",,,,,,,"271",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-23T21:50:00","26.16","-27.21",,,"1","3","2","5",,,,"11",,,,,,,,"10185","2","18","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T21:59:00","20.46","-23.10",,,"1","4","2","5",,,,"11","5","44",,"49",,,,,,,"8","255",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"1","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300002","2015-09-23T22:00:00","20.46","-23.10",,,"1","4","2","5",,,,"11","0","40","4","51",,,,,,,"0","255",,,"1","222",,,,,,,,,,,,,,"247","3","794","103","6","1","2","1","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-23T22:00:00","25.48","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10176","2","16","0",,,,,,,"270",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T22:00:00","27.95","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10173","2","13","0",,,,,,,"270",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-23T22:50:00","26.16","-27.21",,,"1","3","2","5",,,,"11",,,,,,,,"10185","2","14","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T23:00:00","20.45","-23.11",,,"1","4","2","5",,,,"11","0","60","4","51",,,,,,,"0","255",,,"1","222",,"264",,,,,,,,,,,,"247","3","794","103","6","1","2","1","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-23T23:00:00","25.48","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","13","0",,,,,,,"270",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-23T23:00:00","27.94","-24.43",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","12","0",,,,,,,"269",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-23T23:40:00","20.45","-23.11",,,"1","5","2","5",,,,"11","5","58",,"49",,,,,,,"8","255",,,,,"9","264",,,,,,,,,,,,"247","3","798","172","6","0",,"1","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-23T23:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10183","2","7","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T00:00:00","27.94","-24.43",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","7","0",,,,,,,"267",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"CQEU","2015-09-24T00:00:00","20.60","-23.60",,,"1","4","0","0","5","4","1","1","0","40","4","51","98","3","2","10167","0","3","0","245","0","212",,"194","3","270","7","6","6","2","7","A","5","3",,,,"247","3","992","114","5","1","2","1","111111","111111111111A1",,"1","2",,,,"4",,
"D5DS2","2015-09-24T00:00:00","21.20","-21.80",,,"1","4","0","0","1","3",,"1","0","30","4","51","98","2","0","10182","1","12","0","240","0","220",,"211","1","260","5","4","1","4","6","0","4","1",,,,"247","11","992","114","5","1","2","1","111111","111111111111A1",,"1","0",,,,"4",,
"1300872","2015-09-24T00:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10181","7","4","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-24T01:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10173","7","3","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T01:00:00","27.93","-24.43",,,"1","3","2","5",,,,"11",,,,,,,,"10172","7","1","0",,,,,,,"267",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T01:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10176","7","9","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-24T02:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10169","7","8","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T02:00:00","27.93","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","10","0",,,,,,,"267",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T02:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10170","7","13","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T02:56:00","20.45","-23.10",,,"1","5","2","5",,,,"11","5","58",,"49",,,,,,,"8","253",,,,,"9","263",,,,,,,,,,,,"247","3","798","172","6","0",,"1","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"4400624","2015-09-24T03:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10164","7","14","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T03:00:00","27.93","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10163","7","14","0",,,,,,,"267",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T03:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10168","7","13","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T04:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","60","4","51",,,,,,,"0","253",,,"1","220",,"263",,,,,,,,,,,,"247","3","794","103","6","1","2","1","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-24T04:00:00","25.47","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","13","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T04:00:00","27.92","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10158","7","14","0",,,,,,,"266",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T04:50:00","26.16","-27.20",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","8","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-24T05:00:00","25.46","-28.92",,,"1","3","2","5",,,,"11",,,,,,,,"10159","7","10","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T05:00:00","27.92","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","6","0",,,,,,,"266",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T05:50:00","26.17","-27.19",,,"1","3","2","5",,,,"11",,,,,,,,"10169","7","1","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-24T06:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","3","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T06:00:00","27.91","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10164","2","1","0",,,,,,,"265",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"D5DS2","2015-09-24T06:00:00","22.50","-21.20",,,"1","4","0","0","1","3",,"1","0","30","4","57","98","2","0","10155","4","0","0","240","0","220",,"211",,,"2","2","4","6","0","0","4","1",,,,"247","21","992","114","5","1","2","1","F11111","111111111A11A1",,"1","0",,,,"4",,
"4400624","2015-09-24T07:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","5","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T07:00:00","27.90","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","12","0",,,,,,,"265",,,,,,,,,,,,"247","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T07:50:00","26.17","-27.19",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","10","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T08:00:00","20.46","-23.09",,,"1","4","2","5",,,,"11","0","40","4","36",,,,,,,"0","253",,,"1","222",,"263",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-24T08:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","12","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T08:00:00","27.90","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","10","0",,,,,,,"265",,,,,,,,,,,,"247","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"ZIPR7","2015-09-24T08:00:00","23.50","-27.40",,,"1","4","0","0","6","2","1","1","0","20","4","31","98","3","2","10178",,,"0","245","0","220",,"207","1","220","6","5","8","3","6","A",,,,,,"247","37","992","114","5","1","2","2","411111","11111111111AAA",,"1","2",,,,"4",,
"1300002","2015-09-24T08:25:00","20.46","-23.09",,,"1","5","2","5",,,,"11","5","37",,"35",,,,,,,"8","253",,,,,"9","263",,,,,,,,,,,,"247","3","798","172","6","0",,"2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-24T08:50:00","26.16","-27.19",,,"1","3","2","5",,,,"11",,,,,,,,"10181","2","12","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-24T09:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","16","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T09:00:00","27.89","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10175","2","11","0",,,,,,,"265",,,,,,,,,,,,"247","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T09:50:00","26.17","-27.19",,,"1","3","2","5",,,,"11",,,,,,,,"10188","2","13","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T10:00:00","20.46","-23.11",,,"1","4","2","5",,,,"11","0","360","4","51",,,,,,,"0","255",,,"1","221",,"263",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-24T10:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10183","2","18","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T10:00:00","27.89","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","12","0",,,,,,,"266",,,,,,,,,,,,"247","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T10:25:00","20.46","-23.11",,,"1","5","2","5",,,,"11","5","3",,"53",,,,,,,"8","256",,,,,"9","263",,,,,,,,,,,,"247","3","798","172","6","0",,"2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-24T10:50:00","26.17","-27.18",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","19","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T11:00:00","20.45","-23.09",,,"1","4","2","5",,,,"11","0","20","4","57",,,,,,,"0","256",,,"1","221",,"264",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-24T11:00:00","25.46","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10189","2","18","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T11:00:00","27.89","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10188","2","17","0",,,,,,,"267",,,,,,,,,,,,"247","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T11:22:00","20.45","-23.09",,,"1","5","2","5",,,,"11","5","17",,"55",,,,,,,"8","256",,,,,"9","264",,,,,,,,,,,,"247","3","798","172","6","0",,"2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300002","2015-09-24T11:25:00","20.45","-23.09",,,"1","5","2","5",,,,"11","5","42",,"48",,,,,,,"8","257",,,,,"9","266",,,,,,,,,,,,"247","3","798","172","6","1","2","2","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300872","2015-09-24T11:50:00","26.17","-27.18",,,"1","3","2","5",,,,"11",,,,,,,,"10198","2","17","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T12:00:00","20.45","-23.09",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,
"4400624","2015-09-24T12:00:00","25.45","-28.93",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","15","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T12:00:00","27.88","-24.44",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","15","0",,,,,,,"273",,,,,,,,,,,,"247","74","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"D5DS2","2015-09-24T12:00:00","24.00","-20.50",,,"1","4","0","0","1","3",,"1","0","30","4","57","98",,,"10200","1","5","0","250","0","225",,"214","1","260","3","3","1","4","0","1","3","2",,,,"247","40","992","114","5","1","2","2","111111","111AA1111111A1",,"1",,,,,"4",,
"1300872","2015-09-24T12:50:00","26.17","-27.18",,,"1","3","2","5",,,,"11",,,,,,,,"10196","2","8","0",,,,,,,"275",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T13:00:00","27.88","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10188","2","6","0",,,,,,,"280",,,,,,,,,,,,"247","74","794","103","7","1","2","2","5FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-24T13:50:00","26.17","-27.18",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","5","0",,,,,,,"282",,,,,,,,,,,,"247","67","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-24T14:00:00","20.45","-23.09",,,"1","4","2","5",,,,"11","0","40","4","46",,,,,,,"0","257",,,"1","222",,"266",,,,,,,,,,,,"247","3","794","103","6","1","2","2","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-24T14:00:00","25.45","-28.94",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","4","0",,,,,,,"272",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-24T14:00:00","27.88","-24.45",,,"1","3","2","5",,,,"11",,,,,,,,"10182","7","6","0",,,,,,,,,,,,,,,,,,,"247","74","794","103","7","1","2","2","7FFF1F","1AAAA1AAA6AAA1","4",,,,,,,,
