"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300515","2015-09-09T19:00:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10160",,,"8",,,,,"9","307",,,,,,,,,,,,"245","59","798","172","7","1","2","2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-09T19:00:00","22.47","-40.09",,,"1","3","2","5",,,,"11",,,,,,,,"10162","7","5","0",,,,,,"283",,,,,,,,,,,,"245","20","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300660","2015-09-09T19:00:00","27.74","-44.18",,,"1","3","2","5",,,,"11",,,,,,,,"10160","7","24","0",,,,,,"288",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-09T19:00:00","22.59","-41.88",,,"1","3","2","5",,,,"11",,,,,,,,"10166","7","5","0",,,,,,"286",,,,,,,,,,,,"245","21","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-09T19:00:00","26.09","-45.13",,,"1","3","2","5",,,,"11",,,,,,,,"10166","7","11","0",,,,,,"301",,,,,,,,,,,,"245","65","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-09T19:00:00","29.96","-45.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400868","2015-09-09T19:00:00","28.96","-41.00",,,"1","3","2","5",,,,"11",,,,,,,,"10170","7","13","0",,,,,,"283",,,,,,,,,,,,"245","81","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-09T19:00:00","25.45","-45.84",,,"1","3","2","5",,,,"11",,,,,,,,"10164","7","10","0",,,,,,"299",,,,,,,,,,,,"245","55","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400893","2015-09-09T19:00:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"245","63","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-09T19:00:00","29.86","-46.06",,,"1","3","2","5",,,,"11",,,,,,,,"10170","7","4","0",,,,,,"278",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-09T19:00:00","21.86","-40.86",,,"1","3","2","5",,,,"11",,,,,,,,"10163","7","4","0",,,,,,"283",,,,,,,,,,,,"245","10","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-09T19:00:00","26.32","-43.84",,,"1","3","2","5",,,,"11",,,,,,,,"10171","7","10","0",,,,,,"293",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-09T19:15:00","29.96","-45.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-09T19:15:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","63","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-09T19:17:00","22.47","-40.09",,,"1","4","2","5",,,,"11",,,,,,,,"10164",,"2","8",,,,,"9","281",,,,,,,,,,,,"245","20","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300515","2015-09-09T19:18:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10160",,,"8",,,,,"9","308",,,,,,,,,,,,"245","59","798","172","7","1","2","2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-09T19:18:00","22.30","-48.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-09T19:18:00","29.96","-45.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T19:19:00","26.08","-49.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"245","69","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T19:19:00","29.08","-45.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T19:19:00","25.88","-47.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","57","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-09T19:19:00","22.30","-48.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T19:19:00","27.01","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","303",,,,,,,,,,,,"245","77","798","172","7","1","2","2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-09T19:19:00","22.53","-42.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","22","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-09T19:19:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"245","63","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-09T19:19:00","29.86","-46.06",,,"1","4","2","5",,,,"11",,,,,,,,"10170",,,"8",,,,,"9","278",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T19:20:00","29.14","-41.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T19:20:00","27.60","-43.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T19:21:00","29.14","-41.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"245","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T19:24:00","26.08","-49.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"245","69","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T19:24:00","25.88","-47.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","299",,,,,,,,,,,,"245","57","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300618","2015-09-09T19:24:00","27.54","-49.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"245","79","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-09T19:24:00","22.53","-42.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","22","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T19:25:00","29.08","-45.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T19:25:00","27.01","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","303",,,,,,,,,,,,"245","77","798","172","7","1","2","2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T19:26:00","27.60","-43.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-09T20:00:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10160",,,"8",,,,,"9","308",,,,,,,,,,,,"245","59","798","172","7","1","2","2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-09T20:00:00","22.47","-40.09",,,"1","3","2","5",,,,"11",,,,,,,,"10164","2","2","0",,,,,,"281",,,,,,,,,,,,"245","20","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300660","2015-09-09T20:00:00","27.74","-44.18",,,"1","3","2","5",,,,"11",,,,,,,,"10156","7","16","0",,,,,,"287",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-09T20:00:00","26.09","-45.13",,,"1","3","2","5",,,,"11",,,,,,,,"10167","7","4","0",,,,,,"302",,,,,,,,,,,,"245","65","794","103","7","1","2","2","5FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-09T20:00:00","28.96","-41.00",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","20","0",,,,,,"283",,,,,,,,,,,,"245","81","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-09T20:00:00","25.45","-45.85",,,"1","3","2","5",,,,"11",,,,,,,,"10166","7","3","0",,,,,,"298",,,,,,,,,,,,"245","55","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-09T20:00:00","29.86","-46.06",,,"1","3","2","5",,,,"11",,,,,,,,"10169","7","3","0",,,,,,"278",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-09T20:00:00","21.86","-40.86",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","4","0",,,,,,"282",,,,,,,,,,,,"245","10","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-09T20:00:00","26.32","-43.84",,,"1","3","2","5",,,,"11",,,,,,,,"10173","7","3","0",,,,,,"293",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-09T20:30:00","29.96","-45.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-09T20:30:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"245","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T20:36:00","29.08","-45.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T20:36:00","29.15","-41.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300618","2015-09-09T20:36:00","27.54","-49.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T20:36:00","27.60","-43.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T20:37:00","26.09","-49.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-09T20:37:00","22.31","-48.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T20:37:00","27.02","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"245","77","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T20:38:00","26.08","-49.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T20:38:00","29.08","-45.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T20:38:00","25.88","-47.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","57","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T20:38:00","29.14","-41.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T20:38:00","27.01","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"245","77","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T20:39:00","27.60","-43.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T20:42:00","27.60","-43.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T20:45:00","29.08","-45.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-09T20:45:00","29.96","-45.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-09T20:45:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"245","63","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T20:46:00","27.02","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"245","77","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T20:48:00","26.09","-49.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T20:48:00","29.15","-41.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","91","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300618","2015-09-09T20:48:00","27.54","-49.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","79","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T20:49:00","25.87","-47.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","57","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-09T20:49:00","22.31","-48.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-09T20:49:00","22.53","-42.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","22","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-09T20:58:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10160",,,"8",,,,,"9","306",,,,,,,,,,,,"245","59","798","172","7","0",,"2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-09T20:58:00","22.46","-40.09",,,"1","4","2","5",,,,"11",,,,,,,,"10175",,"13","8",,,,,"9","280",,,,,,,,,,,,"245","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300521","2015-09-09T20:59:00","29.08","-45.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-09T20:59:00","22.53","-42.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","22","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300515","2015-09-09T21:00:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10160",,,"8",,,,,"9","306",,,,,,,,,,,,"245","59","798","172","7","1","2","2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-09T21:00:00","26.08","-49.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T21:00:00","25.87","-47.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","57","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-09T21:00:00","22.32","-48.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","28","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T21:00:00","29.15","-41.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","91","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T21:00:00","27.01","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","77","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300660","2015-09-09T21:00:00","27.75","-44.19",,,"1","3","2","5",,,,"11",,,,,,,,"10145","7","20","0",,,,,,"287",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-09T21:00:00","22.59","-41.88",,,"1","3","2","5",,,,"11",,,,,,,,"10171","2","7","0",,,,,,"284",,,,,,,,,,,,"245","21","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100991","2015-09-09T21:00:00","27.60","-43.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400546","2015-09-09T21:00:00","26.10","-45.12",,,"1","3","2","5",,,,"11",,,,,,,,"10169","2","2","0",,,,,,"300",,,,,,,,,,,,"245","65","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-09T21:00:00","29.96","-45.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400868","2015-09-09T21:00:00","28.99","-41.04",,,"1","3","2","5",,,,"11",,,,,,,,"10164","7","9","0",,,,,,"282",,,,,,,,,,,,"245","81","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-09T21:00:00","25.45","-45.84",,,"1","3","2","5",,,,"11",,,,,,,,"10167","2","2","0",,,,,,"296",,,,,,,,,,,,"245","55","794","103","7","1","2","2","3FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400893","2015-09-09T21:00:00","26.38","-43.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"245","63","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-09T21:00:00","29.86","-46.08",,,"1","3","2","5",,,,"11",,,,,,,,"10169","7","1","0",,,,,,"277",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-09T21:00:00","21.87","-40.86",,,"1","3","2","5",,,,"11",,,,,,,,"10169","2","8","0",,,,,,"282",,,,,,,,,,,,"245","10","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-09T21:00:00","26.31","-43.81",,,"1","3","2","5",,,,"11",,,,,,,,"10173","2","3","0",,,,,,"292",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300515","2015-09-09T21:01:00","25.10","-49.59",,,"1","4","2","5",,,,"11",,,,,,,,"10165",,,"8",,,,,"9","304",,,,,,,,,,,,"245","59","798","172","7","0",,"2","5FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-09T21:01:00","29.08","-45.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","95","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-09T21:01:00","27.01","-47.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","77","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-09T21:01:00","22.53","-42.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","22","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-09T21:01:00","27.60","-43.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-09T21:01:00","29.96","-45.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"245","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-09T21:02:00","25.87","-47.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","300",,,,,,,,,,,,"245","57","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-09T21:02:00","29.16","-41.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,"245","91","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
