"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4300538","2015-09-04T15:01:00","27.24","-117.56",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-04T15:03:00","28.99","-118.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T16:00:00","26.84","-115.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","240",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T16:00:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10100",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-04T16:01:00","26.75","-116.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-04T16:01:00","28.98","-118.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T17:00:00","26.84","-115.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","240",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T17:00:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10104",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T17:25:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10104",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-04T18:00:00","26.84","-115.52",,,"1","4","2","5",,,,"11",,,,,,,,"10120",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T18:00:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DHBN","2015-09-04T18:00:00","23.20","-111.60",,,"1","4","0","0","7","4","1","1","0","100","3","41","98","3","2","10113","2","8","0","330",,,"236","3","310","7","4","2","6","A","8","5","0","19","14","5","238","31","992","114","5","1","2","2","131112","1111111A111111",,"1","2",,,,"4"
"4300519","2015-09-04T19:00:00","26.84","-115.52",,,"1","4","2","5",,,,"11",,,,,,,,"10117",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T19:00:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10080",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-04T19:02:00","28.97","-118.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-04T19:03:00","26.73","-116.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T20:00:00","26.91","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T20:00:00","23.46","-114.72",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-04T20:01:00","28.97","-118.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-04T20:02:00","27.22","-117.55",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-04T20:04:00","26.73","-116.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T21:00:00","26.84","-115.52",,,"1","4","2","5",,,,"11",,,,,,,,"10110",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T21:00:00","23.47","-114.68",,,"1","4","2","5",,,,"11",,,,,,,,"10057",,,"8",,,,,"9","255",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-04T21:21:00","26.91","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T21:23:00","23.46","-114.72",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","256",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-04T22:00:00","26.91","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10107",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T22:00:00","23.46","-114.72",,,"1","4","2","5",,,,"11",,,,,,,,"10042",,,"8",,,,,"9","254",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-04T22:05:00","26.72","-116.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T23:00:00","26.93","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-04T23:00:00","23.46","-114.72",,,"1","4","2","5",,,,"11",,,,,,,,"10057",,,"8",,,,,"9","254",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-04T23:01:00","26.71","-116.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-04T23:01:00","27.19","-117.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-04T23:03:00","28.96","-118.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-04T23:39:00","26.93","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T00:00:00","26.93","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10092",,,"8",,,,,"9","242",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T00:00:00","23.46","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10069",,,"8",,,,,"9","254",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"D5CL4","2015-09-05T00:00:00","23.60","-112.30",,,"1","4","0","0","3","4",,"1","0",,"4",,"98","2","1","10080","7","15","0","315","0","250","225","3","270","6","2","1","6","3","0","4","2","0",,,"238","32","992","114","5","1","2","2","13FF11","11111111111131",,"1","1","0",,,"4"
"4300530","2015-09-05T00:01:00","26.71","-116.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-05T00:01:00","27.18","-117.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-05T00:04:00","28.95","-118.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T00:42:00","26.94","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10089",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T00:42:00","23.46","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10072",,,"8",,,,,"9","254",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T01:00:00","26.94","-115.49",,,"1","4","2","5",,,,"11",,,,,,,,"10089",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T01:00:00","23.46","-114.75",,,"1","4","2","5",,,,"11",,,,,,,,"10072",,,"8",,,,,"9","254",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-05T01:01:00","26.70","-116.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-05T01:01:00","27.18","-117.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","77","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T01:25:00","26.95","-115.48",,,"1","4","2","5",,,,"11",,,,,,,,"10094",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T02:00:00","26.95","-115.48",,,"1","4","2","5",,,,"11",,,,,,,,"10094",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T02:00:00","23.46","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T02:04:00","28.94","-118.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T02:38:00","26.97","-115.48",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T02:38:00","23.46","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10079",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T03:00:00","26.97","-115.48",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T03:00:00","23.46","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10072",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T03:03:00","28.94","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T04:00:00","26.97","-115.48",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T04:00:00","23.46","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10079",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"V7DM3","2015-09-05T04:00:00","24.50","-112.90",,,"1","4","0","0","3","4",,"1","0","90","4","77","98","2","0","10090",,,"0","260","0","250","246","3","230","4","3","A","4","A","A",,,"26","10","5","238","42","992","114","5","1","2","1","114111","11111111111A1A",,"1","0",,,,"4"
"4300538","2015-09-05T04:01:00","27.16","-117.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T04:38:00","26.99","-115.47",,,"1","4","2","5",,,,"11",,,,,,,,"10107",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T04:38:00","23.47","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10080",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T05:01:00","27.17","-117.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T06:00:00","26.99","-115.47",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T06:00:00","23.47","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10079",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"D5CL4","2015-09-05T06:00:00","22.60","-110.80",,,"1","4","0","0","3","4",,"1","0","130","3","57","98","13","0","10090","2","15","0","300","0","260","246","3","290",,,,"A",,,,"2",,,,"238","20","992","114","5","1","2","1","111111","111111111183A1",,"1","0",,,,"4"
"DHBN","2015-09-05T06:00:00","26.10","-114.10",,,"1","4","0","0","7","4","1","1","0","50","3","36","96","92","9","10097","1","25","0","260",,,"225","3","280","8",,,"A",,,,,,,,"238","64","992","114","5","1","2","1","311111","1111111A111AA1",,"1","6",,,,"4"
"V7DM3","2015-09-05T06:00:00","24.00","-112.50",,,"1","4","0","0","3","4",,"1","0","140","4","103","97","13","1","10060","4","0","0","270","0","260","256","3","220","9","9","A","A","A","A","4","4","30","4","4","238","42","992","114","5","1","2","1","112511","11141111111111",,"1","1",,,,"4"
"VROI5","2015-09-05T06:00:00","22.00","-110.10",,,"1","4","0","0","3","4",,"1","0","150","3","67","98","2","0","10090","4","0","3","290","0","280","280","1","310","0","0","0","9","0","0","10","3","18",,,"238","20","992","114","5","1","2","1","111111","11111111111171",,"1","0",,,,"4"
"4300539","2015-09-05T06:03:00","28.92","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T07:00:00","26.99","-115.47",,,"1","4","2","5",,,,"11",,,,,,,,"10107",,,"8",,,,,"9","241",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T07:00:00","23.47","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10080",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T07:01:00","28.92","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T08:00:00","26.99","-115.47",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","240",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T08:00:00","23.48","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10077",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T08:01:00","28.92","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-05T08:05:00","27.18","-117.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T09:00:00","26.99","-115.47",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","240",,,,,,,,,,,,"238","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T09:00:00","23.48","-114.79",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T09:01:00","27.18","-117.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-05T09:01:00","28.92","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T09:52:00","27.03","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T09:52:00","23.48","-114.78",,,"1","4","2","5",,,,"11",,,,,,,,"10075",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T10:00:00","27.03","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T10:00:00","23.48","-114.78",,,"1","4","2","5",,,,"11",,,,,,,,"10065",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T10:01:00","27.18","-117.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T11:00:00","27.03","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10094",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T11:00:00","23.48","-114.78",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T11:03:00","27.18","-117.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T12:00:00","27.03","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T12:00:00","23.48","-114.78",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T12:01:00","27.18","-117.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T13:00:00","27.03","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T13:00:00","23.48","-114.78",,,"1","4","2","5",,,,"11",,,,,,,,"10075",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-05T13:01:00","27.18","-117.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,"238","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T13:48:00","27.06","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10122",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T13:50:00","23.50","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T14:00:00","27.06","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10100",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T14:00:00","23.50","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10079",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T14:46:00","27.08","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10122",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-05T15:00:00","27.06","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10107",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T15:00:00","23.50","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10085",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T15:05:00","28.91","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-05T16:00:00","27.10","-115.44",,,"1","4","2","5",,,,"11",,,,,,,,"10117",,,"8",,,,,"9","240",,,,,,,,,,,,"238","75","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-05T16:00:00","23.50","-114.76",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","253",,,,,,,,,,,,"238","34","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-05T16:01:00","28.90","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
