"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"KS1078","2022-09-02T08:00:00","28.30","-71.10",,,"1","4","0","0","3","1","1","0","330","4","21",,,,,"10165","8","6","0","285","1","245",,"230",,,,,,"A",,,,,,,"9","2","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"SPGF1","2022-09-02T08:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","130","4","10",,,,,"10157","6","7","0","284",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"VREO2","2022-09-02T08:00:00","26.00","-79.80",,,"1","6","2","5","8","1","1",,"50","4","21","1","97",,,"10150","4","0","8","280",,"260",,"252","1","300",,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
"4100010","2022-09-02T08:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","134",,"30",,,,,"10155",,,"8","289",,,,"246","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T08:10:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","5",,"27",,,,,"10148",,,"8","283",,,,"225","9","300",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T08:20:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"130",,"24",,,,,"10156",,,"8","290",,,,"245","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T08:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","4",,"29",,,,,"10148",,,"8","283",,,,"225","9","301",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T08:30:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"140",,"23",,,,,"10157",,,"8","289",,,,"245","9","300",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T08:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","4",,"27",,,,,"10148",,,"8","282",,,,"224","9","301",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T08:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","136",,"23",,,,,"10157",,,"8","290",,,,"246","9","300",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T08:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","7",,"33",,,,,"10148",,,"8","283",,,,"227","9","300",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T08:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","131",,"30",,,,,"10157",,,"8","290",,,,"245","9","300",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T08:50:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","4",,"35",,,,,"10149",,,"8","282",,,,"225","9","301",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"1301573","2022-09-02T09:00:00","28.65","-75.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-02T09:00:00","28.10","-73.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,,"242","83","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-02T09:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-02T09:00:00","26.14","-71.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-02T09:00:00","24.00","-74.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10153","5","1","8","274",,"260",,"255",,,,,"A",,"A","A",,,,,,,"242","44","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3ETA7","2022-09-02T09:00:00","25.00","-80.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10162","5","5","8","286",,"257",,"246",,,,,"A",,"A","A",,,,,,,"241","50","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3FOC5","2022-09-02T09:00:00","27.30","-79.80",,,"1","5","2","5","4","4","1",,,,,,,,,"10157","3","1","8","272",,"260",,"256",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3FPQ9","2022-09-02T09:00:00","25.70","-79.90",,,"1","5","2","5","8","4","1",,,,,,,,,"10159","5","0","8","283",,"264",,"257",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-02T09:00:00","28.90","-78.50",,,"1","4","2","0","0","0","11","0","140","1","20",,,,,"10157",,,"0","290",,,,"246","1","300",,,,"A",,,,,,,,,"242","88","993","114","6","1","2","1","111111","11AAA11A118AAA",,,"6",,,,,,"4"
"4100047","2022-09-02T09:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","22",,"34",,,,,"10149",,,"8","282",,,,"226","9","301",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4101726","2022-09-02T09:00:00","22.91","-70.77",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4102636","2022-09-02T09:00:00","26.18","-74.19",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-02T09:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10129",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6202613","2022-09-02T09:00:00","29.65","-78.19",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202614","2022-09-02T09:00:00","21.04","-70.56",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,,"242","10","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203624","2022-09-02T09:00:00","29.57","-75.98",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203631","2022-09-02T09:00:00","21.73","-71.54",,,"1","3","2","5",,,"11",,,,,,,,,"10134",,,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203635","2022-09-02T09:00:00","25.78","-76.55",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-02T09:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10143",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"C6DF6","2022-09-02T09:00:00","26.00","-78.40",,,"1","5","2","5","2","3","1",,,,,,,,,"10156","5","0","8","279",,"256",,"248",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FA2","2022-09-02T09:00:00","24.20","-73.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10139","5","1","8","265",,"251",,"246",,,,,"A",,"A","A",,,,,,,"242","43","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FN4","2022-09-02T09:00:00","27.80","-77.00",,,"1","5","2","5","8","4","1",,,,,,,,,"10180","5","3","8","285",,"264",,"257",,,,,"A",,"A","A",,,,,,,"242","77","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FV9","2022-09-02T09:00:00","26.00","-78.10",,,"1","5","2","5","2","3","1",,,,,,,,,"10147",,,"8","282",,"254",,"244",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA",,"5",,,,,,,
"C6XS7","2022-09-02T09:00:00","28.50","-76.10",,,"1","5","2","5","8","4","1",,,,,,,,,"10160","5","5","8","278",,"256",,"249",,,,,"A",,"A","A",,,,,,,"242","86","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"EUCDE23","2022-09-02T09:00:00","21.51","-76.41",,,"1","5","2","5","3","3","1",,,,,,,,,"10130","7","8","8","285",,,,"241",,,,,,,,,,,,,,,"242","16","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,
"KS1078","2022-09-02T09:00:00","28.30","-71.10",,,"1","4","0","0","4","1","1","0","320","4","15",,,,,"10166","5","6","0","284","1","248",,"234",,,,,,"A",,,,,,,"9","2","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"SPGF1","2022-09-02T09:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","150","4","10",,,,,"10158","5","0","0","282",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"VREO2","2022-09-02T09:00:00","26.10","-79.80",,,"1","6","2","5","8","1","1",,"50","4","21","1","97",,,"10150","4","0","8","280",,"260",,"252","1","300",,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
"4100010","2022-09-02T09:10:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"130",,"27",,,,,"10160",,,"8","290",,,,"247","9","302",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T09:10:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"20",,"33",,,,,"10150",,,"8","282",,,,"226","9","300",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T09:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","136",,"27",,,,,"10160",,,"8","290",,,,"248","9","301",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T09:20:00","27.48","-71.45",,,"1","4","2","5",,,"11","5","11",,"36",,,,,"10152",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","1F111F","11AAA1AAA1AAAA",,,,,,,,,
"4100010","2022-09-02T09:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","135",,"23",,,,,"10162",,,"8","290",,,,"246","9","301",,,,,,,,,,,,,"242","88","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T09:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","19",,"33",,,,,"10152",,,"8","282",,,,"226","9","300",,,,,,,,,,,,,"242","71","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T09:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","125",,"23",,,,,"10162",,,"8","290",,,,"250","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T09:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","24",,"32",,,,,"10152",,,"8","281",,,,"224","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T09:50:00","28.88","-78.48",,,"1","4","2","5",,,"11",,"120",,"26",,,,,"10164",,,"8","290",,,,"250",,,,,,,,,,,,,,,"242","88","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,
"4100047","2022-09-02T09:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"10","1","40",,,,,"10153",,,"8","281",,,,"224",,,,,,,,,,,"2","10","9","2","242","71","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,,,,
"1301573","2022-09-02T10:00:00","28.65","-75.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-02T10:00:00","28.10","-73.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","83","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-02T10:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-02T10:00:00","26.15","-71.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-02T10:00:00","24.20","-74.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10156","3","6","8","276",,"260",,"254",,,,,"A",,"A","A",,,,,,,"242","44","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3FOC5","2022-09-02T10:00:00","27.10","-79.60",,,"1","5","2","5","3","4","1",,,,,,,,,"10159","0","6","8","274",,"254",,"247",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-02T10:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","121",,"29",,,,,"10164",,,"8","290",,,,"253","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T10:00:00","27.50","-71.50",,,"1","4","2","0","0","0","11","0","10","1","40",,,,,"10153",,,"0","281",,,,"224","1","299",,,,"A",,,,"9","2","10","9","2","242","71","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,,,,"4"
"4101726","2022-09-02T10:00:00","22.92","-70.78",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","20","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4102636","2022-09-02T10:00:00","26.16","-74.19",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","299",,,,,,,,,,,,,"242","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-02T10:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4401854","2022-09-02T10:00:00","23.31","-73.55",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-02T10:00:00","29.66","-78.20",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202614","2022-09-02T10:00:00","21.04","-70.56",,,"1","3","2","5",,,"11",,,,,,,,,"10136",,,,,,,,,,,,,,,,,,,,,,,"242","10","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203624","2022-09-02T10:00:00","29.55","-75.99",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203631","2022-09-02T10:00:00","21.73","-71.54",,,"1","3","2","5",,,"11",,,,,,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"6203635","2022-09-02T10:00:00","25.78","-76.56",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","299",,,,,,,,,,,,,"242","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6203636","2022-09-02T10:00:00","23.18","-75.11",,,"1","3","2","5",,,"11",,,,,,,,,"10147",,,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"C6DF6","2022-09-02T10:00:00","25.90","-78.20",,,"1","5","2","5","2","3","1",,,,,,,,,"10159","3","4","8","278",,"253",,"244",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FA2","2022-09-02T10:00:00","24.60","-73.70",,,"1","5","2","5","8","4","1",,,,,,,,,"10143","3","8","8","265",,"252",,"247",,,,,"A",,"A","A",,,,,,,"242","43","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6FV9","2022-09-02T10:00:00","25.80","-77.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10151","3","5","8","271",,"250",,"242",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6SE4","2022-09-02T10:00:00","21.40","-75.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10148","3","5","8","277",,"255",,"247",,,,,"A",,"A","A",,,,,,,"242","15","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"C6XS7","2022-09-02T10:00:00","28.80","-76.00",,,"1","5","2","5","8","4","1",,,,,,,,,"10166","3","7","8","279",,"256",,"248",,,,,"A",,"A","A",,,,,,,"242","86","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"EUCDE23","2022-09-02T10:00:00","21.42","-76.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10133","2","4","8","286",,,,"230",,,,,,,,,,,,,,,"242","16","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,
"KS1078","2022-09-02T10:00:00","28.30","-71.10",,,"1","4","0","0","5","0","1","0","20","4","21",,,,,"10170","3","1","0","284","1","247",,"234",,,,,,"A",,,,,,,"9","2","242","81","992","114","5","1","2","1","F11111","11AAA1111A8A71",,,"3",,,,,,"4"
"SPGF1","2022-09-02T10:00:00","26.70","-79.00",,,"1","4","2","5",,,"5","0","160","4","5",,,,,"10162","3","6","0","283",,,,,,,,,,"A",,,,,,,,,"242","69","995","114","13","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,,,"4"
"VREO2","2022-09-02T10:00:00","26.10","-79.80",,,"1","6","2","5","8","1","1",,"50","4","21","1","97",,,"10150","4","0","8","280",,"260",,"252","1","300",,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","111111","111AA111118AA1",,"5",,,,,,,
"4100010","2022-09-02T10:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","106",,"31",,,,,"10164",,,"8","289",,,,"254","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T10:10:00","27.48","-71.45",,,"1","5","2","5",,,"11",,"20",,"34",,,,,"10155",,,"8","281",,,,"223","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T10:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","113",,"29",,,,,"10163",,,"8","288",,,,"250","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T10:20:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","31",,"35",,,,,"10155",,,"8","281",,,,"223","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T10:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","108",,"29",,,,,"10164",,,"8","290",,,,"250","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T10:30:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","28",,"33",,,,,"10155",,,"8","281",,,,"223","9","299",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T10:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","113",,"28",,,,,"10164",,,"8","290",,,,"248","9","301",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,
"4100047","2022-09-02T10:40:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","24",,"30",,,,,"10156",,,"8","281",,,,"223","9","298",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"4100010","2022-09-02T10:50:00","28.90","-78.50",,,"1","5","2","5",,,"11",,"110","1","30",,,,,"10165",,,"8","291",,,,"250",,,,,,,,,,,"1","10","12","1","242","88","798","172","6","1","2","1","F11111","11AAA11A1AA33A",,,,,,,,,
"4100047","2022-09-02T10:50:00","27.50","-71.50",,,"1","5","2","5",,,"11",,"30","1","30",,,,,"10157",,,"8","282",,,,"224",,,,,,,,,,,"2","9","9","2","242","71","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,,,,
"1301573","2022-09-02T11:00:00","28.65","-75.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1301578","2022-09-02T11:00:00","28.10","-73.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","83","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"1501654","2022-09-02T11:00:00","22.34","-73.96",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","23","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,
"1501723","2022-09-02T11:00:00","26.15","-71.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,
"3EBL5","2022-09-02T11:00:00","24.50","-74.70",,,"1","5","2","5","7","4","1",,,,,,,,,"10163","3","13","8","277",,"261",,"255",,,,,"A",,"A","A",,,,,,,"242","44","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"3FOC5","2022-09-02T11:00:00","26.90","-79.40",,,"1","5","2","5","3","4","1",,,,,,,,,"10160","3","3","8","275",,"251",,"242",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,
"4100010","2022-09-02T11:00:00","28.90","-78.50",,,"1","4","2","5",,,"11",,"100","1","30",,,,,"10166","1","10","8","290",,,,"250",,,,,,,,,,,,,,,"242","88","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,,,,
"4100047","2022-09-02T11:00:00","27.48","-71.45",,,"1","5","2","5",,,"11","5","12",,"31",,,,,"10158",,,"8","282",,,,"222","9","298",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,
"4101726","2022-09-02T11:00:00","22.93","-70.79",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"4401556","2022-09-02T11:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10138",,,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
"4401854","2022-09-02T11:00:00","23.31","-73.55",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202613","2022-09-02T11:00:00","29.66","-78.21",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,,"9","300",,,,,,,,,,,,,"242","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"6202614","2022-09-02T11:00:00","21.04","-70.56",,,"1","3","2","5",,,"11",,,,,,,,,"10139",,,,,,,,,,,,,,,,,,,,,,,"242","10","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,
