"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"SNDP5","2018-09-21T20:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10168",,,"0","257",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T20:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","256",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T20:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","258",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T20:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","258",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T20:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","259",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T20:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","258",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170","1","10","0","260",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","257",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","257",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","260",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","264",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","262",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","261",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","262",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","259",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T21:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","261",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169","1","5","0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","258",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","260",,,"1","264",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10170",,,"0","259",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10169",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10168",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10167",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10167",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T22:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10166",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10166","0","0","0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10166",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10166",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10165",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10164",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10163",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10163",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10163",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10163",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-21T23:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10163",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10162","8","8","0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10162",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10162",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10160",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10160",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10159",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10158",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10157",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10157",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T00:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10157",,,"0","259",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10156","8","13","0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10156",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10155",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10154",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10153",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10152",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10152",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","263",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T01:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150","8","16","0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0","262",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","261",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","259",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T02:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","260",,,"1","265",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146","6","16","0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","260",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","258",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","258",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","260",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T03:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","258",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147","6","9","0","259",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","259",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","256",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","258",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","257",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","257",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","257",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","256",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T04:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","256",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146","6","4","0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","256",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0",,,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","1FFF1F","1AAAA1AAA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0",,,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","1FFF1F","1AAAA1AAA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-22T05:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","253",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","2","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
