"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300001","2018-09-02T07:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"250",,"51",,,,,"10125",,,"8","264",,,,"9","266",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T07:00:00","17.30","-29.28",,,"1","3","2","5",,,"11",,,,,,,,,"10088",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF2F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T08:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","246",,"56",,,,,"10131",,,"8","264",,,,"9","266",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T08:00:00","17.32","-29.29",,,"1","3","2","5",,,"11",,,,,,,,,"10096",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T09:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","245",,"52",,,,,"10132",,,"8","266",,,,"9","266",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T09:00:00","17.35","-29.31",,,"1","3","2","5",,,"11",,,,,,,,,"10104",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T10:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","248",,"52",,,,,"10135",,,"8","266",,,,"9","266",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T10:00:00","17.37","-29.32",,,"1","3","2","5",,,"11",,,,,,,,,"10111",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T11:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","258",,"54",,,,,"10136",,,"8","267",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T11:00:00","17.39","-29.33",,,"1","3","2","5",,,"11",,,,,,,,,"10117",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T12:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","263",,"50",,,,,"10134",,,"8","267",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T12:00:00","17.41","-29.34",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"PCBZ","2018-09-02T12:00:00","17.20","-20.60",,,"1","4","0","0","8","3","1","0","20","3","82",,"98","2","2","10057","4","0","0","256","0","240","234","1","245","7","2","6","3","7","A",,,"2","1","8","5","283","70","992","114","5","1","2","2","111141","11111111111311",,,"1","2","19","8","5",,,,,,"4"
"1300001","2018-09-02T13:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","268",,"34",,,,,"10133",,,"8","268",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T13:00:00","17.42","-29.35",,,"1","3","2","5",,,"11",,,,,,,,,"10121",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T14:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","273",,"42",,,,,"10129",,,"8","269",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T14:00:00","17.44","-29.36",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T15:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","266",,"41",,,,,"10119",,,"8","270",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T15:00:00","17.46","-29.36",,,"1","3","2","5",,,"11",,,,,,,,,"10121",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T16:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","291",,"44",,,,,"10118",,,"8","270",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T16:00:00","17.47","-29.37",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T17:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","272",,"30",,,,,"10118",,,"8","270",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T17:00:00","17.49","-29.37",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T18:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","267",,"45",,,,,"10116",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T18:00:00","17.50","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"LAJF7","2018-09-02T18:00:00","17.20","-20.50",,,"1","6","2","5","5","3","1",,"330","4","77","1","98","2","1","10105","4","0","8","280",,"250","237","3","275","7","7","6","3","7","9",,"5","3",,,,"283","70","798","172","5","1","2","2","111111","111111111111A1",,"5",,"1",,,,,,,,,
"PCBZ","2018-09-02T18:00:00","18.40","-20.10",,,"1","4",,"0","1","3","1","0","360","3","108",,"97","2","1",,"6","3",,"253","0","229","219","1","240","5","4","4","6","6","8",,"4","2","35","6","4","283","80","792","103","5","0",,"2","111161","11111111111111",,,"1","1",,,,,,,,,"4"
"1300001","2018-09-02T19:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","267",,"51",,,,,"10116",,,"8","270",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T19:00:00","17.52","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10123",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T20:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","285",,"53",,,,,"10119",,,"8","268",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T20:00:00","17.53","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T21:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","273",,"58",,,,,"10122",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T21:00:00","17.54","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10131",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T22:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","285",,"59",,,,,"10127",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T22:00:00","17.55","-29.39",,,"1","3","2","5",,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-02T23:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","292",,"54",,,,,"10129",,,"8","268",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-02T23:00:00","17.55","-29.39",,,"1","3","2","5",,,"11",,,,,,,,,"10144",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T00:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","296",,"49",,,,,"10127",,,"8","268",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T00:00:00","17.55","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10144",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"C6NI8","2018-09-03T00:00:00","10.80","-24.30",,,"1","6","2","5","5","3","1",,"280",,"98","1","98","2","0","10137","3","12","8","265","0","260","258","1","265","1","0","0","8","0","1","28","4","4",,,,"283","4","798","172","5","1","2","1","113111","111111111111A1",,"5",,"0",,,,,,,,,
"ZDNC5","2018-09-03T00:00:00","14.00","-22.50",,,"1","6","2","5","7","4","1",,"350","4","82","1","98","2","1","10118","0","6","8","271",,,"240","3","280","4","4","6","6","A","A",,,"2",,,,"283","42","798","172","5","1","2","1","111111","1111111A1113A1",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T01:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","278",,"55",,,,,"10123",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T01:00:00","17.55","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10142",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T02:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","289",,"68",,,,,"10115",,,"8","269",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T02:00:00","17.54","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10139",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T03:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","288",,"66",,,,,"10108",,,"8","268",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T03:00:00","17.53","-29.38",,,"1","3","2","5",,,"11",,,,,,,,,"10136",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T04:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","291",,"60",,,,,"10105",,,"8","270",,,,"9","269",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T04:00:00","17.53","-29.39",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T05:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","296",,"70",,,,,"10101",,,"8","269",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T05:00:00","17.52","-29.40",,,"1","3","2","5",,,"11",,,,,,,,,"10133",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T06:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","299",,"73",,,,,"10099",,,"8","270",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T06:00:00","17.51","-29.41",,,"1","3","2","5",,,"11",,,,,,,,,"10134",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"LAJF7","2018-09-03T06:00:00","14.50","-21.70",,,"1","6","2","5","5","3","1",,"340","4","103","1","97","2","1","10100","4","0","8","240",,"220","210","3","270","5","5","4","3","6","6",,"10","2","20","12","2","283","41","798","172","5","1","2","1","111111","11111111111111",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T07:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","295",,"79",,,,,"10096",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T07:00:00","17.50","-29.42",,,"1","3","2","5",,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-03T07:00:00","10.10","-28.20",,,"1","5","2","5","8","3","1",,"230","3","103","1","97","2","1","10100",,,"8","270",,"210","181",,,"5","5","4","6","4","4",,"6","4",,,,"283","8","798","172","5","1","2","1","F13114","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T08:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","296",,"69",,,,,"10101",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T08:00:00","17.49","-29.44",,,"1","3","2","5",,,"11",,,,,,,,,"10142",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-03T08:00:00","10.30","-28.20",,,"1","5","2","5","8","3","1",,"230","3","103","1","97","2","1","10100",,,"8","270",,"210","181",,,"5","5","5","6","4","4",,"6","4",,,,"283","8","798","172","5","1","2","2","F13114","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T09:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","297",,"83",,,,,"10105",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T09:00:00","17.48","-29.45",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-03T09:00:00","10.50","-28.00",,,"1","5","2","5","8","3","1",,"230","3","103","1","97","2","1","10100",,,"8","270",,"210","181",,,"5","5","5","6","4","4",,"6","4",,,,"283","8","798","172","5","1","2","2","F13114","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T10:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","288",,"67",,,,,"10105",,,"8","271",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T10:00:00","17.48","-29.47",,,"1","3","2","5",,,"11",,,,,,,,,"10154",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"VRUR7","2018-09-03T10:00:00","10.70","-27.90",,,"1","5","2","5","8","3","1",,"230","3","103","1","97","2","1","10100",,,"8","270",,"210","181",,,"5","5","5","6","4","4",,"6","4",,,,"283","7","798","172","5","1","2","2","F13114","111111111A11AA",,"5",,"1",,,,,,,,,
"1300001","2018-09-03T11:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"320",,"52",,,,,"10118",,,"8","240",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T11:00:00","17.47","-29.48",,,"1","3","2","5",,,"11",,,,,,,,,"10155",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T12:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","327",,"64",,,,,"10114",,,"8","265",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T12:00:00","17.45","-29.50",,,"1","3","2","5",,,"11",,,,,,,,,"10154",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"LAJF7","2018-09-03T12:00:00","13.20","-22.30",,,"1","6","2","5","5","3","1",,"350","4","87","1","98","2","2","10110","4","0","8","280",,"260","252","3","275","7","7","8","5","7","7",,"5","4",,,,"283","32","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,,,,,
"VRUR7","2018-09-03T12:00:00","11.10","-27.90",,,"1","6","2","5","1","3","1",,"280","3","93","1","98","3","1","10100",,,"8","270",,"210","181","7",,"8","8","7","3","7","2",,"10","4",,,,"283","17","798","172","5","1","2","2","613114","111111111111AA",,"5",,"1",,,,,,,,,
"ZDNC5","2018-09-03T12:00:00","16.10","-25.50",,,"1","6","2","5","7","4","1",,"360","4","108","1","98","3","2","10124","0","14","8","274",,,"234","3","270","8","6","6","6","2","A",,"3","2","36","8","3","283","65","798","172","5","1","2","2","111211","1111111A111111",,"5",,"2",,,,,,,,,
"1300001","2018-09-03T13:00:00","11.47","-22.98",,,"1","5","2","5",,,"11","5","316",,"50",,,,,"10108",,,"8","266",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T13:00:00","17.44","-29.52",,,"1","3","2","5",,,"11",,,,,,,,,"10150",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"1300001","2018-09-03T14:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","325",,"39",,,,,"10098",,,"8","268",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T14:00:00","17.43","-29.55",,,"1","3","2","5",,,"11",,,,,,,,,"10145",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T14:00:00","10.10","-23.90",,,"1","6","2","5","8","2","1",,"300",,"135",,,,,"10090","8","22","8","261",,,"245","1","277",,,,,,,,,,,,,"283","3","798","172","5","1","2","2","115111","11AAA11A11AAA1",,"5",,,,,,,,,,,
"1300001","2018-09-03T15:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","9",,"62",,,,,"10088",,,"8","272",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T15:00:00","17.42","-29.57",,,"1","3","2","5",,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T15:00:00","10.30","-23.80",,,"1","6","2","5","8","2","1",,"320",,"120",,,,,"10080","8","29","8","262",,,"244","1","275",,,,,,,,,,,,,"283","3","798","172","5","1","2","2","111211","11AAA11A11AAA1",,"5",,,,,,,,,,,
"VRLD8","2018-09-03T15:00:00","12.80","-23.30",,,"1","6","2","5","1","3","1",,"360","4","113","1","98","3","2",,,,"8","290",,"250","232","1","280","5","5","A","5","1","A",,"10","4","36","10","4","283","23","798","172","5","1","2","2","111261","1111111111111A",,"5",,"2",,,,,,,,,
"1300001","2018-09-03T16:00:00","11.48","-22.98",,,"1","5","2","5",,,"11",,"10",,"78",,,,,"10081",,,"8","272",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T16:00:00","17.42","-29.60",,,"1","3","2","5",,,"11",,,,,,,,,"10130",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T16:00:00","10.50","-23.80",,,"1","6","2","5","8","4","1",,"310",,"130",,,,,"10072","8","29","8","264",,,"246","1","272",,,,,,,,,,,,,"283","3","798","172","5","1","2","2","115121","11AAA11A11AAA1",,"5",,,,,,,,,,,
"1300001","2018-09-03T17:00:00","11.48","-22.98",,,"1","5","2","5",,,"11","5","7",,"69",,,,,"10076",,,"8","273",,,,"9","268",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111121","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T17:00:00","17.41","-29.63",,,"1","3","2","5",,,"11",,,,,,,,,"10128",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T17:00:00","10.70","-23.70",,,"1","6","2","5","8","4","1",,"320",,"115",,,,,"10072","6","18","8","253",,,"235","1","271",,,,,,,,,,,,,"283","3","798","172","5","1","2","2","111121","11AAA11A11AAA1",,"5",,,,,,,,,,,
"1300001","2018-09-03T18:00:00","11.48","-22.99",,,"1","5","2","5",,,"11",,"360",,"71",,,,,"10076",,,"8","272",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111121","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T18:00:00","17.41","-29.66",,,"1","3","2","5",,,"11",,,,,,,,,"10131",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T18:00:00","10.90","-23.60",,,"1","6","2","5","8","4","1",,"310",,"115",,,,,"10071","6","9","8","256",,,"242","1","272",,,,,,,,,,,,,"283","3","798","172","5","1","2","2","113121","11AAA11A11AAA1",,"5",,,,,,,,,,,
"LAJF7","2018-09-03T18:00:00","11.70","-23.00",,,"1","6","2","5","5","3","1",,"360","4","93","1","98","2","2","10065","7","15","8","290",,"240","216","3","271","8","4","7","3","7","8",,"8","3","35","9","4","283","13","798","172","5","1","2","2","111221","11111111111111",,"5",,"2",,,,,,,,,
"1300001","2018-09-03T19:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","6",,"80",,,,,"10085",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T19:00:00","17.41","-29.69",,,"1","3","2","5",,,"11",,,,,,,,,"10132",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T19:00:00","11.10","-23.50",,,"1","6","2","5","8","4","1",,"320",,"30",,,,,"10085","3","13","8","259",,,"247","1","269",,,,,,,,,,,,,"283","13","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,
"1300001","2018-09-03T20:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","12",,"66",,,,,"10091",,,"8","270",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
"4101709","2018-09-03T20:00:00","17.41","-29.72",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"283","79","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,
"BATFR28","2018-09-03T20:00:00","11.30","-23.40",,,"1","6","2","5","8","4","1",,"20",,"75",,,,,"10088","3","16","8","265",,,"236","1","265",,,,,,,,,,,,,"283","13","798","172","5","1","2","1","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,
"1300001","2018-09-03T21:00:00","11.48","-22.99",,,"1","5","2","5",,,"11","5","6",,"63",,,,,"10095",,,"8","271",,,,"9","267",,,,,,,,,,,,,"283","12","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,,
