"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5201625","2018-09-23T18:00:00","26.14","141.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"9HA3417","2018-09-23T18:00:00","25.90","144.40",,,"1","6","2","5","7","4","1",,"90","4","87","1","97","2","1","10145","6","12","8","285",,,"249","3","260","3","3","1","4","0","0",,,,,,,"228","54","798","172","5","1","2","1","111111","1111111A111AA1",,"5",,"1",,,,,,,,
"JGQH","2018-09-23T18:00:00","29.50","145.40",,,"1","6","2","5","0","0","1",,"100","4","46","1","98","2","0","10159","5","6","8","283",,,"243","1","291","3","2","2","A","0","1",,"2","1","36",,"2","228","95","798","172","5","1","2","1","111111","1111111A111131",,"5",,"0",,,,,,,,
"WAPU","2018-09-23T18:00:00","29.50","141.20",,,"1","5","2","5","4","4","1",,"150","4","36","1","98",,,"10143","7","9","8","270",,"260","256",,,,,"A",,"A","A",,,,,,,"228","91","798","172","5","1","2","1","F11111","111AA1111A8AA1",,"5",,,,,,,,,,
"2101594","2018-09-23T19:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-23T19:00:00","26.41","144.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-23T19:00:00","26.15","141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-23T20:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-23T20:00:00","26.39","144.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-23T20:00:00","26.15","141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-23T21:00:00","28.91","140.64",,,"1","3","2","5",,,"11",,,,,,,,,"10145",,,"0",,,,,,"291",,,,,,,,"8","3",,,,"228","80","994","114","7","0",,"2","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-23T21:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-23T21:00:00","26.38","144.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-23T21:00:00","28.91","140.64",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","291",,,,,,,,,,,,,"228","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-23T21:00:00","26.16","141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JGQH","2018-09-23T21:00:00","29.60","145.40",,,"1","6","2","5","0","0","1",,"110","4","46","1","98","2","8","10166","2","7","8","284",,,"235","1","290","6","6","2","A","3","1",,"2","1","15","8","2","228","95","798","172","5","1","2","2","111111","1111111A111111",,"5",,"1",,,,,,,,
"2101594","2018-09-23T22:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-23T22:00:00","26.37","144.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-23T22:00:00","26.17","141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-23T23:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-23T23:00:00","26.36","144.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-23T23:00:00","26.17","141.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T00:00:00","28.90","140.63",,,"1","3","2","5",,,"11",,,,,,,,,"10147",,,"0",,,,,,"292",,,,,,,,"9","3",,,,"228","80","994","114","7","0",,"2","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T00:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T00:00:00","26.35","144.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T00:00:00","28.90","140.63",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","292",,,,,,,,,,,,,"228","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T00:00:00","26.17","141.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JGQH","2018-09-24T00:00:00","29.70","145.30",,,"1","6","2","5","7","1","1",,"100","4","62","1","98","2","8","10167","0","1","8","290",,,"241","1","292","2","2","2","A","3","0",,"3","1","15","8","2","228","95","798","172","5","1","2","2","111111","1111111A111111",,"5",,"1",,,,,,,,
"WAPU","2018-09-24T00:00:00","28.00","141.50",,,"1","5","2","5","4","4","1",,"140","4","67","1","98","3","0","10135",,,"8","290",,"260","248",,,"3",,"A","A","A","A",,"1","2",,,,"228","81","798","172","5","1","2","2","F11111","111111111A11AA",,"5",,"0",,,,,,,,
"2101594","2018-09-24T01:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T01:00:00","26.36","144.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T01:00:00","26.17","141.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JGQH","2018-09-24T01:00:00","29.90","145.10",,,"1","6","2","5","7","2","1",,"100","4","57",,,,,"10164","7","5","8","291",,,"240","1","294",,,,,,,,,,,,,"228","95","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,
"2101594","2018-09-24T02:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T02:00:00","26.36","144.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T02:00:00","26.17","141.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T03:00:00","28.89","140.66",,,"1","3","2","5",,,"11",,,,,,,,,"10139",,,"0",,,,,,"295",,,,,,,,"9","3",,,,"228","80","994","114","7","0",,"2","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T03:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T03:00:00","26.37","144.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T03:00:00","28.89","140.66",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","295",,,,,,,,,,,,,"228","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T03:00:00","26.17","141.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T04:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T04:00:00","26.37","144.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T04:00:00","26.17","141.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T05:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T05:00:00","26.37","144.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T05:00:00","26.16","141.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T06:00:00","28.83","140.69",,,"1","3","2","5",,,"11",,,,,,,,,"10132",,,"0",,,,,,"296",,,,,,,,"8","4",,,,"228","80","994","114","7","0",,"2","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T06:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T06:00:00","26.37","144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T06:00:00","28.83","140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","296",,,,,,,,,,,,,"228","80","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T06:00:00","26.16","141.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"WAPU","2018-09-24T06:00:00","26.40","141.80",,,"1","5","2","5","4","4","1",,"330","4","149","1","99",,"0","10118",,,"8","290",,"270","262",,,"3","3","2","4","4","2",,"4","1","15","6","3","228","61","798","172","5","1","2","2","F11211","111A11111A111A",,"5",,"0",,,,,,,,
"2101594","2018-09-24T07:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T07:00:00","26.36","144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T07:00:00","26.15","141.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T08:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T08:00:00","26.35","144.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T08:00:00","26.15","141.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T09:00:00","28.77","140.68",,,"1","3","2","5",,,"11",,,,,,,,,"10131",,,"0",,,,,,"295",,,,,,,,"8","3",,,,"228","80","994","114","7","0",,"1","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T09:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T09:00:00","26.35","144.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T09:00:00","28.77","140.68",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","295",,,,,,,,,,,,,"228","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T09:00:00","26.14","141.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,,"228","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T10:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T10:00:00","26.35","144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T10:00:00","26.14","140.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T11:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T11:00:00","26.35","144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T11:00:00","26.14","140.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T12:00:00","28.73","140.69",,,"1","3","2","5",,,"11",,,,,,,,,"10142",,,"0",,,,,,"293",,,,,,,,"8","3",,,,"228","80","994","114","7","0",,"1","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T12:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T12:00:00","26.36","144.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T12:00:00","28.73","140.69",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","293",,,,,,,,,,,,,"228","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T12:00:00","26.13","140.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T13:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T13:00:00","26.36","144.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T13:00:00","26.12","140.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T14:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T14:00:00","26.37","144.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T14:00:00","26.11","140.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T15:00:00","28.68","140.68",,,"1","3","2","5",,,"11",,,,,,,,,"10132",,,"0",,,,,,"292",,,,,,,,"7","3",,,,"228","80","994","114","7","0",,"1","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T15:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T15:00:00","26.36","144.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T15:00:00","28.68","140.68",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","292",,,,,,,,,,,,,"228","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T15:00:00","26.12","140.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"C6UZ6","2018-09-24T15:00:00","26.00","141.60",,,"1","6","2","5","1","3","1",,"90","3","123","1","98","2","2","10129","4","0","8","280",,"250","237","7","280","3","3","4","5","4","A",,"9","5","8","10","6","228","61","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,,,,,
"2101594","2018-09-24T16:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T16:00:00","26.36","144.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T16:00:00","26.11","140.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-24T17:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T17:00:00","26.35","144.59",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T17:00:00","26.11","140.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100679","2018-09-24T18:00:00","28.64","140.65",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,"0",,,,,,"291",,,,,,,,"7","3",,,,"228","80","994","114","7","0",,"1","1FFF1F","1AAAA1AAA1A7AA","4",,,,,,,,,,,
"2101594","2018-09-24T18:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-24T18:00:00","26.33","144.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101735","2018-09-24T18:00:00","28.64","140.65",,,"1","4","2","5",,,"11",,,,,,,,,"10120",,,"8",,,,,"9","291",,,,,,,,,,,,,"228","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-24T18:00:00","26.11","140.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"228","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"C6UZ6","2018-09-24T18:00:00","26.20","142.20",,,"1","6","2","5","1","3","1",,"90","3","103","1","98","19","1","10108",,,"8","270",,"250","241","7","280","4","4","8","5","4","4",,"12","4","9","10","4","228","62","798","172","5","1","2","1","111111","1111111111111A",,"5",,"1",,,,,,,,
"WAPU","2018-09-24T18:00:00","23.10","140.60",,,"1","5","2","5","4","4","1",,"140","4","46","1","98",,,"10096","7","10","8","267",,"256","251",,,,,"A",,"A","A",,,,,,,"228","30","798","172","5","1","2","1","F11111","111AA1111A8AA1",,"5",,,,,,,,,,
"2101594","2018-09-24T19:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
