"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"2201566","2018-09-20T17:00:00","22.47","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10105",,,"8",,,,,,"9","276",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-20T18:00:00","22.47","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,,"9","276",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"C6AV5","2018-09-20T18:00:00","21.70","114.30",,,"1","6","2","5","0","0","1",,"200",,"10","1","98","3","2","10080",,,"8","280",,,,,,"270","4","4","5","6","4","4",,,,,,,"225","14","798","172","5","1","2","1","11111F","1111111AA11AAA",,"5",,"2",,,,,
"DJDS2","2018-09-20T18:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"230",,"15","1","98","2","1","10109","8","10","8","266",,,,"241","1","259","3","1","1","4","4","5",,,,,,,"225","14","798","172","5","1","2","1","111111","1111111A111AA1",,"5",,"1",,,,,
"VRFI7","2018-09-20T18:00:00","23.20","119.90",,,"1","6","2","5","4","4","1",,"180",,"46","1","98","2","0","10140","4","0","8","280",,,,,,"280","1","0","0","9","1","0",,"5","1","18","8","1","225","39","798","172","5","1","2","1","111111","11111118811111",,"5",,"0",,,,,
"2201566","2018-09-20T19:00:00","22.47","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","276",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-20T20:00:00","22.47","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-20T21:00:00","22.48","118.02",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-20T22:00:00","22.50","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-20T23:00:00","22.52","118.03",,,"1","4","2","5",,,"11",,,,,,,,,"10108",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9V5409","2018-09-20T23:00:00","23.20","119.80",,,"1","6","2","5","4","3","1",,"290","3","21",,,,,"10122",,,"8","280",,"270",,"266","3","290","4","4","2","3","A","A",,,,,,,"225","39","798","172","5","1","2","2","111111","11AAA111111AAA",,"5",,,,,,,
"2201566","2018-09-21T00:00:00","22.53","118.04",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-21T00:00:00","21.90","114.50",,,"1","4","0","0","0","0","1","0",,"3",,,"98","2",,"10128","2","15","0","292",,,,"245","1","259","1","0","0","9","0","8",,,"0",,,,"225","14","992","114","5","1","2","2","11FF11","1111A11A1113A1",,,"1",,,,,,"4"
"VRIR7","2018-09-21T00:00:00","23.10","117.40",,,"1","4","0","0","1","4","1","0","330","3","87",,"98","3","1","10060","6","20","0","280","0","260",,"252","1","315","6","6","7","1","7","8",,"1","1","0",,,"225","37","992","114","5","1","2","2","311111","11111111111131",,,"1","1","0",,,,"4"
"2201566","2018-09-21T01:00:00","22.54","118.05",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T02:00:00","22.55","118.07",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T03:00:00","22.54","118.09",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-21T03:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"20",,"15","1","98","3","1","10132","0","5","8","282",,,,"227","1","259","1","1","0","9","4","A","2","2","0",,,,"225","14","798","172","5","1","2","2","111111","1111111A1111A1",,"5",,"1",,,,,
"2201566","2018-09-21T04:00:00","22.53","118.10",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQDD","2018-09-21T04:00:00","24.60","119.40",,,"1","6","2","5","1","4","1",,"230","4","51","1","97",,"0","10130","4","0","8","280",,"260",,"252","3","280",,,"1",,"1","0",,"3","1","20","3","1","225","49","798","172","5","1","2","2","111111","111A1111118111",,"5",,"0",,,,,
"2201566","2018-09-21T05:00:00","22.51","118.12",,,"1","4","2","5",,,"11",,,,,,,,,"10104",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T06:00:00","22.50","118.13",,,"1","4","2","5",,,"11",,,,,,,,,"10101",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DCQP2","2018-09-21T06:00:00","20.70","118.40",,,"1","6","2","5","1","3","1",,"120","4","51","1","98","60","1","10105","7","13","8","285",,,,"251","1","280","4","3","3","5","4","2",,"2","1",,,,"225","8","798","172","5","1","2","2","111111","1111111A1111A1",,"5",,"1",,,,,
"DJDS2","2018-09-21T06:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"300",,"10","1","98","2","0","10117","8","24","8","318",,,,"222","1","259","3","1","4","5","A","5","30","1","0","29","4","1","225","14","798","172","5","1","2","2","131112","1111111A111111",,"5",,"0",,,,,
"2201566","2018-09-21T07:00:00","22.49","118.14",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T08:00:00","22.49","118.14",,,"1","4","2","5",,,"11",,,,,,,,,"10093",,,"8",,,,,,"9","299",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T09:00:00","22.49","118.15",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","294",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T10:00:00","22.51","118.15",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T11:00:00","22.53","118.15",,,"1","4","2","5",,,"11",,,,,,,,,"10106",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9V5409","2018-09-21T11:00:00","21.20","118.60",,,"1","6","2","5","5","3","1",,"120","3","77",,,,,"10122",,,"8","290",,"270",,"262","3","291","4","4","2","3","A","A",,,,,,,"225","18","798","172","5","1","2","1","111111","11AAA111111AAA",,"5",,,,,,,
"2201566","2018-09-21T12:00:00","22.55","118.15",,,"1","4","2","5",,,"11",,,,,,,,,"10115",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DCQP2","2018-09-21T12:00:00","21.70","119.30",,,"1","6","2","5","1","3","1",,"130","4","72","1","98","2","0","10122",,,"8","279",,,,"251","1","289","3",,,"A",,,,,,,,,"225","19","798","172","5","1","2","1","111111","1111111A111AAA",,"5",,"0",,,,,
"DJDS2","2018-09-21T12:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"190",,"10","1","98","2",,"10123","2","15","8","277",,,,"222","1","266","0","0","0","9","0","0","0",,"0",,,,"225","14","798","172","5","1","2","1","111111","1111A11A1113A1",,"5",,,,,,,
"2201566","2018-09-21T13:00:00","22.56","118.17",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,,"9","284",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T14:00:00","22.57","118.18",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T15:00:00","22.57","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T16:00:00","22.56","118.22",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T17:00:00","22.55","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,,"9","279",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T18:00:00","22.53","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,,"9","279",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"C6AV5","2018-09-21T18:00:00","21.90","114.60",,,"1","6","2","5","0","0","1",,"90",,"20","1","98","3","2","10080",,,"8","280",,,,,,"280","3","3","4","9","4","4",,,,,,,"225","14","798","172","5","1","2","1","11111F","1111111AA11AAA",,"5",,"2",,,,,
"C6LG5","2018-09-21T18:00:00","24.20","118.60",,,"1","6","2","5","1","3","1",,"190","1","10","1","97","1","0","10150",,,"8","270",,"260",,"257","1","280","5","4","1","3","4","5",,"1","3",,,,"225","48","798","172","5","1","2","1","111111","111111111111AA",,"5",,"0",,,,,
"DFNB2","2018-09-21T18:00:00","24.20","118.90",,,"1","6","2","5","1","3","1",,"320",,"21","1","97","2","1","10147","1","11","8","263","0","250",,"244","3","260","3","3","5","5","2","9","32","5","1",,,,"225","48","798","172","5","1","2","1","111111","111111111111A1",,"5",,"1",,,,,
"DJDS2","2018-09-21T18:00:00","21.90","114.50",,,"1","4","0","0","0","0","1","0",,"3",,,"98","2","1","10133","0","1","0","268",,,,"241","1","266","2","1","1","4","A","5",,,,,,,"225","14","992","114","5","1","2","1","11FF11","1111111A111AA1",,,"1","1",,,,,"4"
"VRLJ2","2018-09-21T18:00:00","22.20","115.30",,,"1","6","2","5","2","3","1",,"50","4","26","1","99","2","0","10160",,,"8","270",,"260",,"256","1","270",,,"A",,"A","A",,,,,,,"225","25","798","172","5","1","2","1","111111","11111111118AAA",,"5",,"0",,,,,
"2201566","2018-09-21T19:00:00","22.53","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T20:00:00","22.52","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T21:00:00","22.53","118.27",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T22:00:00","22.54","118.28",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-21T23:00:00","22.56","118.29",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T00:00:00","22.57","118.30",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-22T00:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"80",,"21","1","98","3",,"10141","2","14","8","281",,,,"239","1","266","4","3","3","5","0","2","0",,"0",,,,"225","14","798","172","5","1","2","2","111111","1111A11A1113A1",,"5",,,,,,,
"2201566","2018-09-22T01:00:00","22.59","118.31",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T02:00:00","22.59","118.33",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T03:00:00","22.59","118.35",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-22T03:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,,,,"1","98","2","0","10146","1","7","8","311",,,,"257","1","265","3","3","1","5","4","A","36","2","0",,,,"225","14","798","172","5","1","2","2","11FF11","1211111A1111A1",,"5",,"0",,,,,
"2201566","2018-09-22T04:00:00","22.57","118.37",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T05:00:00","22.55","118.39",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T06:00:00","22.53","118.40",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-22T06:00:00","21.90","114.50",,,"1","4","0","0","0","0","1","0","60","3","21",,"98","3","2","10128","6","22","0","290",,,,"248","1","269","6","3","2","4","6","1",,"2","0","38","4","1","225","14","992","114","5","1","2","2","111111","1111111A111111",,,"1","2",,,,,"4"
"2201566","2018-09-22T07:00:00","22.52","118.40",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T08:00:00","22.51","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRFN8","2018-09-22T08:00:00","22.10","114.60",,,"1","4","0","0","2","4","1","0","80","4","36",,"98",,,"10190",,,"0","290","0","280",,"277",,,"2","2","1","2","0","7",,,,"0",,,"225","24","992","114","5","1","2","2","F11131","111AA1111A1A3A",,,"1",,"0",,,,"4"
"2201566","2018-09-22T09:00:00","22.51","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T10:00:00","22.52","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10122",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRFN8","2018-09-22T10:00:00","23.30","117.90",,,"1","4","0","0","1","4","1","0","130","4","46",,"98","2","0","10170","4","0","0","280","0","270",,"267","1","273","2","2","8","5","0","0",,"0","0","0",,,"225","37","992","114","5","1","2","2","111111","11111111111131",,,"1","0","0",,,,"4"
"2201566","2018-09-22T11:00:00","22.55","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T12:00:00","22.57","118.42",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-22T12:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"120",,"31","1","98","2","0","10135","0","10","8","279",,,,"228","1","264","2","2","1","5","4","0","12","2","0",,,,"225","14","798","172","5","1","2","1","111111","1111111A1111A1",,"5",,"0",,,,,
"2201566","2018-09-22T13:00:00","22.59","118.44",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T14:00:00","22.61","118.46",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T15:00:00","22.62","118.49",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-22T15:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"120",,"46","1","98","3","0","10141","3","6","8","271",,,,"247","1","264","2","2","4","5","4","A","12","3","1",,,,"225","14","798","172","5","1","2","1","111111","1111111A1111A1",,"5",,"0",,,,,
"2201566","2018-09-22T16:00:00","22.62","118.51",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T17:00:00","22.60","118.54",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","284",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T18:00:00","22.59","118.57",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY3","2018-09-22T18:00:00","22.50","119.70",,,"1","6","2","5","6","4","1",,"50","3","46","1","97","3","2","10148","7","3","8","286",,"255",,"244","1","284","7","4","8","4","7","8",,,,,,,"225","29","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"2",,,,,
"C6AV5","2018-09-22T18:00:00","21.90","114.70",,,"1","6","2","5","0","0","1",,"90",,"40","1","98","3","2","10110",,,"8","280",,,,,,"280","4","4","4","9","6","4",,,,,,,"225","14","798","172","5","1","2","1","11111F","1111111AA11AAA",,"5",,"2",,,,,
"DFKM2","2018-09-22T18:00:00","21.20","114.20",,,"1","6","2","5","4","4","1",,"90","4","51","1","97","2","2","10135","8","8","8","263",,,,"243","1","270",,,"A",,"A","A",,,,,,,"225","14","798","172","5","1","2","1","111111","1111111A118AA1",,"5",,"2",,,,,
"2201566","2018-09-22T19:00:00","22.57","118.59",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T20:00:00","22.57","118.61",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T21:00:00","22.57","118.63",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T22:00:00","22.58","118.64",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-22T23:00:00","22.59","118.65",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-23T00:00:00","22.61","118.67",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY3","2018-09-23T00:00:00","22.30","117.50",,,"1","6","2","5","6","5","1",,"70","3","46","1","98","2","0","10150","3","3","8","282",,"254",,"244","1","277","3","2","4","5","4","1",,"3","1",,,,"225","27","798","172","5","1","2","2","111111","111111111111A1",,"5",,"0",,,,,
"DJDS2","2018-09-23T00:00:00","21.90","114.50",,,"1","4","0","0","0","0","1","0","80","3","21",,"98","15",,"10151","2","16","0","284",,,,"252","1","266","6","5","2","4","4","4",,,"0","0",,,"225","14","992","114","5","1","2","2","111111","1111A11A111331",,,"1",,"0",,,,"4"
"VRBH9","2018-09-23T00:00:00","20.70","116.30",,,"1","5","2","5","1","3","1",,"40","4","46","1","97","3","1","10137","4","0","8","290",,"230",,"199",,,"5","2","4","6","4","4",,"10","3","4","11","3","225","6","798","172","5","1","2","2","F11112","111111111A1111",,"5",,"1",,,,,
"2201566","2018-09-23T01:00:00","22.62","118.69",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,,"9","283",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-23T02:00:00","22.63","118.71",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,,"9","284",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-23T03:00:00","22.63","118.73",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DJDS2","2018-09-23T03:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"120",,"26","1","98","3","1","10149","8","2","8","302",,,,"236","1","259","4","4","2","5","4","0","12","2","0",,,,"225","14","798","172","5","1","2","2","111111","1111111A1111A1",,"5",,"1",,,,,
"2201566","2018-09-23T04:00:00","22.62","118.75",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-23T05:00:00","22.60","118.77",,,"1","4","2","5",,,"11",,,,,,,,,"10124",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-23T06:00:00","22.58","118.78",,,"1","4","2","5",,,"11",,,,,,,,,"10114",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY3","2018-09-23T06:00:00","22.20","115.60",,,"1","6","2","5","6","4","1",,"110","3","21","1","97","2","1","10140","7","21","8","300",,"260",,"246","1","278","6","3","2","4","4","4","0","0","0",,,,"225","25","798","172","5","1","2","2","111111","111111111111A1",,"5",,"1",,,,,
"DCQP2","2018-09-23T06:00:00","22.10","116.10",,,"1","6","2","5","6","3","1",,,"4",,"1","98","2","1","10126","8","26","8","307",,,,"234","1","277","4","3","1","5","4","2","0","0","0",,,,"225","26","798","172","5","1","2","2","11FF11","1211111A1111A1",,"5",,"1",,,,,
"DJDS2","2018-09-23T06:00:00","21.90","114.50",,,"1","4","0","0","0","0","1","0",,"3",,,"98","2","1","10125","8","20","0","300",,,,"239","1","269","4","3","4","5","4","4",,,,,,,"225","14","992","114","5","1","2","2","11FF11","1111111A111AA1",,,"1","1",,,,,"4"
"VRBH9","2018-09-23T06:00:00","21.80","116.90",,,"1","6","2","5","1","3","1",,"70","4","51","1","98",,"2","10127","7","10","8","320",,"250",,"218","3","290","5","1","7","2","9","8",,"10","2",,,,"225","16","798","172","5","1","2","2","131114","111A11111111A1",,"5",,"2",,,,,
"2201566","2018-09-23T07:00:00","22.57","118.79",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
