"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"5100628","2016-09-08T07:26:00","24.73","-177.63",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-08T07:28:00","23.41","-171.07",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-08T07:29:00","24.73","-177.63",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T07:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10187",,,"0","255",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-08T07:33:00","24.74","-177.64",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T07:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10188",,,"0","255",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T07:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10189",,,"0","257",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T07:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T07:59:00","28.00","-176.20",,,"1","4","2","0","6","1","1","0","100","4","46",,,,"10207",,,"0","279",,,,,,,,,,"A",,,,,,,,"232","86","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"4600761","2016-09-08T08:00:00","23.40","-171.08",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T08:00:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10191","3","17","0","259",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"5100628","2016-09-08T08:03:00","24.74","-177.64",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10191",,,"0","257",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-08T08:22:00","23.40","-171.08",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T08:23:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T08:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-08T08:28:00","24.73","-177.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-08T08:29:00","24.73","-177.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T08:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","259",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","259",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T08:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195",,,"0","258",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T08:59:00","27.90","-176.30",,,"1","4","2","0","5","2","1","0","80","4","41",,,,"10208",,,"0","279",,,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"4600761","2016-09-08T09:00:00","23.39","-171.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T09:00:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T09:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195","1","20","0","257",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-08T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-08T09:07:00","23.39","-171.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-08T09:08:00","24.74","-177.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T09:08:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-08T09:10:00","24.74","-177.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195",,,"0","260",,,,,"1","273",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","259",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T09:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-08T09:58:00","24.74","-177.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"WTEY","2016-09-08T09:58:00","27.80","-176.20",,,"1","4","2","0","4","1","1","0","80","4","51",,,,"10208",,,"0","280",,,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"5100628","2016-09-08T09:59:00","24.74","-177.65",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4600761","2016-09-08T10:00:00","23.39","-171.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T10:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10195","1","14","0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"5100628","2016-09-08T10:05:00","24.74","-177.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T10:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","259",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T10:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-08T10:52:00","24.74","-177.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","47","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T10:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T10:57:00","27.80","-176.20",,,"1","4","2","0","4","1","1","0","80","4","57",,,,"10206",,,"0","279",,,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"4600761","2016-09-08T11:00:00","23.39","-171.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T11:00:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T11:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194","1","3","0","260",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-08T11:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","260",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","260",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","260",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10194",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T11:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T11:56:00","27.70","-176.10",,,"1","4","2","0","3","1","1","0","100","4","67",,,,"10205",,,"0","265",,,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"4600761","2016-09-08T12:00:00","23.37","-171.11",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T12:00:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T12:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193","4","0","0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-08T12:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10193",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10192",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10191",,,"0","260",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T12:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10189",,,"0","261",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T12:55:00","27.70","-176.00",,,"1","4","2","0","3","1","1","0","170","4","51",,,,"10203",,,"0","260","0",,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA119AA8AAA",,"3",,,,,"4"
"4600761","2016-09-08T13:00:00","23.37","-171.11",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"232","31","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T13:00:00","27.39","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-08T13:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10189","8","6","0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-08T13:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","263",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10190",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10189",,,"0","263",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10188",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10187",,,"0","263",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10185",,,"0","263",,,,,"1","271",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10185",,,"0","263",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-08T13:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10183",,,"0","262",,,,,"1","272",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-08T13:54:00","27.70","-176.00",,,"1","4","2","0","3","1","1","0","120","4","57",,,,"10199",,,"0","275","0","191","1","143",,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F11114","11AAA1111A8AAA",,"3",,,,,"4"
"5100628","2016-09-08T13:58:00","24.77","-177.74",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","47","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-08T13:59:00","27.41","-175.09",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"232","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
