"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4101713","2017-09-24T12:00:00","28.48","-54.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10194",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T12:00:00","23.27","-58.23",,,"1","4","2","5",,,,"11",,,,,,,,,"10182",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T12:00:00","29.89","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-24T12:00:00","20.50","-56.20",,,"1","6","2","5","5","4",,"1",,"120",,"40",,,,,"10179","3","10","8","283",,,"243","1","287",,,,,,,,,,,,,"244","6","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"4100044","2017-09-24T12:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10171",,,"8","281",,,"235",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T12:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10171",,,"8","281",,,"229",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T12:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10172",,,"8","282",,,"231",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-24T12:30:00","24.48","-54.98",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T12:30:00","22.32","-58.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T12:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"100","1","40",,,,,"10172",,,"8","282",,,"232",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300516","2017-09-24T12:41:00","29.40","-53.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T12:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10173",,,,"282",,,"230",,,,,,,,,,"4","1","4","11","4","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-24T13:00:00","28.95","-56.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T13:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10178","2","12","8","283",,,"228",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4101702","2017-09-24T13:00:00","27.18","-56.43",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T13:00:00","25.76","-57.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-24T13:00:00","28.48","-54.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","283",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T13:00:00","23.27","-58.24",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T13:00:00","29.90","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-24T13:00:00","20.30","-56.50",,,"1","6","2","5","5","4",,"1",,"100",,"55",,,,,"10182","1","16","8","284",,,"244","1","288",,,,,,,,,,,,,"244","6","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"1300516","2017-09-24T13:07:00","29.40","-53.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T13:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10176",,,"8","283",,,"229",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-24T13:15:00","24.48","-54.98",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T13:15:00","22.31","-58.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T13:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10176",,,"8","283",,,"229",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300516","2017-09-24T13:25:00","29.40","-53.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-24T13:28:00","29.40","-53.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T13:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10176",,,"8","283",,,"232",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T13:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10177",,,"8","282",,,"229",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T13:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","100","1","40",,,,,"10177",,,,"283",,,"226",,,,,,,,,,"4","1","34","11","3","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-24T14:00:00","28.95","-56.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T14:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10177","1","10","8","284",,,"231",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4100606","2017-09-24T14:00:00","24.48","-54.98",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-24T14:00:00","27.18","-56.43",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T14:00:00","25.76","-57.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-24T14:00:00","28.48","-54.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T14:00:00","23.27","-58.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T14:00:00","29.90","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T14:00:00","22.31","-58.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-24T14:00:00","20.10","-56.70",,,"1","6","2","5","5","4",,"1",,"100",,"60",,,,,"10178","0","5","8","285",,,"243","1","288",,,,,,,,,,,,,"244","6","798","172","5","1","2","2","111111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"4100044","2017-09-24T14:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","40",,,,,"10176",,,"8","283",,,"228",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-24T14:15:00","24.48","-54.98",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T14:15:00","22.31","-58.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-24T14:16:00","29.40","-53.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T14:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10176",,,"8","283",,,"230",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300516","2017-09-24T14:22:00","29.40","-53.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T14:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","50",,,,,"10176",,,"8","284",,,"233",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T14:40:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10175",,,,"283",,,"232",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-24T14:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10175",,,,"283",,,"233",,,,,,,,,,"4","1","1","10","3","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-24T15:00:00","28.94","-56.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T15:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10173","0","3",,"283",,,"233",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4100606","2017-09-24T15:00:00","24.48","-54.97",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-24T15:00:00","27.18","-56.43",,,"1","4","2","5",,,,"11",,,,,,,,,"10189",,,"8",,,,,"9","284",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T15:00:00","25.75","-57.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","291",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-24T15:00:00","28.48","-54.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T15:00:00","23.26","-58.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10184",,,"8",,,,,"9","288",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T15:00:00","29.90","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T15:00:00","22.31","-58.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-24T15:05:00","29.39","-53.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T15:10:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10173",,,,"283",,,"232",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-24T15:20:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10172",,,,"283",,,"230",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-24T15:30:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10172",,,,"283",,,"228",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-24T15:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10171",,,"8","284",,,"231",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T15:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10170",,,,"283",,,"233",,,,,,,,,,"4","1","36","11","3","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-24T16:00:00","28.94","-56.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T16:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10171","8","4",,"283",,,"232",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4101702","2017-09-24T16:00:00","27.19","-56.42",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T16:00:00","25.75","-57.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","293",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-24T16:00:00","28.47","-54.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10186",,,"8",,,,,"9","290",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T16:00:00","23.26","-58.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10181",,,"8",,,,,"9","289",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T16:00:00","29.91","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T16:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10170",,,"8","283",,,"232",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T16:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","40",,,,,"10170",,,"8","283",,,"233",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T16:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","50",,,,,"10169",,,"8","283",,,"233",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T16:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","50",,,,,"10168",,,"8","283",,,"236",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T16:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10168",,,,"283",,,"235",,,,,,,,,,"4","1","35","11","3","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"3201558","2017-09-24T17:00:00","28.94","-56.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T17:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10167","8","10",,"283",,,"234",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4101702","2017-09-24T17:00:00","27.19","-56.42",,,"1","4","2","5",,,,"11",,,,,,,,,"10181",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T17:00:00","25.75","-57.41",,,"1","4","2","5",,,,"11",,,,,,,,,"10184",,,"8",,,,,"9","303",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-24T17:00:00","28.47","-54.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","292",,,,,,,,,,,,,"244","84","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-24T17:00:00","23.26","-58.27",,,"1","4","2","5",,,,"11",,,,,,,,,"10178",,,"8",,,,,"9","291",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4201512","2017-09-24T17:00:00","29.91","-58.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"244","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T17:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10165",,,"8","283",,,"234",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T17:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"110","1","50",,,,,"10165",,,"8","283",,,"236",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T17:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","50",,,,,"10165",,,"8","283",,,"236",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-24T17:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"120","1","50",,,,,"10163",,,"8","283",,,"233",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-24T17:45:00","24.48","-54.97",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-24T17:45:00","22.31","-58.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"244","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T17:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10162",,,,"284",,,"232",,,,,,,,,,"4","1","34","10","3","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"1300516","2017-09-24T17:56:00","29.39","-53.60",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-24T18:00:00","28.93","-56.13",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-24T18:00:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","120","1","50",,,,,"10162","8","11",,"284",,,"232",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,,"4"
"4100606","2017-09-24T18:00:00","24.47","-54.98",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","44","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-24T18:00:00","27.19","-56.42",,,"1","4","2","5",,,,"11",,,,,,,,,"10177",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-24T18:00:00","25.74","-57.40",,,"1","4","2","5",,,,"11",,,,,,,,,"10181",,,"8",,,,,"9","303",,,,,,,,,,,,,"244","57","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
