"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300603","2017-09-12T00:06:00","26.36","-32.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T00:55:00","22.40","-36.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T01:00:00","22.02","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T01:00:00","22.09","-31.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T01:00:00","20.77","-34.94",,,"1","4","2","5",,,,"11",,,,,,,,,"10160",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T01:00:00","23.74","-32.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10190",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T01:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11",,"50",,"79",,,,,"10162",,,"8","268",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T01:00:00","25.64","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T01:00:00","27.62","-33.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T01:00:00","28.50","-34.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10210",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T01:00:00","26.51","-33.80",,,"1","4","2","5",,,,"11",,,,,,,,,"10206",,,"8",,,,,"9","259",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T01:00:00","27.18","-39.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-12T01:40:00","29.97","-34.51",,,"1","3","2","5",,,,"11",,,,,,,,,"10200",,,"0",,,,,,"260",,,,,,,,,,,,,"246","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T01:55:00","22.41","-36.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T02:00:00","22.02","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T02:00:00","20.77","-34.95",,,"1","4","2","5",,,,"11",,,,,,,,,"10160",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T02:00:00","23.73","-32.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T02:00:00","20.02","-37.85",,,"1","5","2","5",,,,"11","5","78",,"82",,,,,"10159",,,"8","267",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T02:00:00","25.64","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10200",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T02:00:00","27.62","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T02:00:00","28.50","-34.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10205",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T02:00:00","26.51","-33.80",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T02:00:00","27.18","-39.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"TBWUK35","2017-09-12T02:00:00","26.70","-39.10",,,"1","4","0","0","5","2",,"1","0","150","4","46",,"98","3","1","10203","4","0","0","255","0","225","210","1","280","5","5","5","4","A","A",,"8","2","0",,,"246","69","992","114","5","1","2","1","111111","11111111111131",,,"1","1","0",,,,,,,"4"
"1301506","2017-09-12T02:03:00","22.10","-31.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-12T02:40:00","29.97","-34.51",,,"1","3","2","5",,,,"11",,,,,,,,,"10196",,,"0",,,,,,"260",,,,,,,,,,,,,"246","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T02:56:00","22.41","-36.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T03:00:00","22.05","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T03:00:00","22.10","-31.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T03:00:00","20.77","-34.95",,,"1","4","2","5",,,,"11",,,,,,,,,"10158",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T03:00:00","23.73","-32.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T03:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","86",,"74",,,,,"10157",,,"8","267",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T03:00:00","25.65","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T03:00:00","27.62","-33.20",,,"1","3","2","5",,,,"11",,,,,,,,,,,,"0",,,,,,"260",,,,,,,,,,,,,"246","73","794","103","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T03:00:00","28.50","-34.25",,,"1","3","2","5",,,,"11",,,,,,,,,"10202",,,"0",,,,,,"262",,,,,,,,,,,,,"246","84","794","103","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T03:00:00","26.51","-33.80",,,"1","4","2","5",,,,"11",,,,,,,,,"10190",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T03:00:00","27.18","-39.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-12T03:40:00","29.97","-34.51",,,"1","3","2","5",,,,"11",,,,,,,,,"10194",,,"0",,,,,,"260",,,,,,,,,,,,,"246","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T03:55:00","22.42","-36.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T04:00:00","22.03","-38.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T04:00:00","20.77","-34.95",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T04:00:00","23.73","-32.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T04:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","75",,"72",,,,,"10153",,,"8","266",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T04:00:00","25.65","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10189",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T04:00:00","27.62","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T04:00:00","28.50","-34.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10201",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T04:00:00","26.55","-33.77",,,"1","4","2","5",,,,"11",,,,,,,,,"10189",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T04:00:00","27.18","-39.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10185",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T04:02:00","22.11","-31.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-12T04:40:00","29.99","-34.54",,,"1","3","2","5",,,,"11",,,,,,,,,"10191",,,"0",,,,,,"260",,,,,,,,,,,,,"246","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T04:55:00","22.43","-36.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T05:00:00","22.02","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T05:00:00","22.11","-31.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T05:00:00","20.77","-34.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10159",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T05:00:00","23.72","-32.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10177",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T05:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","64",,"69",,,,,"10145",,,"8","266",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T05:00:00","25.65","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T05:00:00","27.62","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T05:00:00","28.50","-34.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10198",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T05:00:00","26.55","-33.82",,,"1","4","2","5",,,,"11",,,,,,,,,"10189",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T05:00:00","27.17","-39.84",,,"1","4","2","5",,,,"11",,,,,,,,,"10183",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T05:34:00","26.36","-32.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T05:37:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400521","2017-09-12T05:40:00","29.99","-34.54",,,"1","3","2","5",,,,"11",,,,,,,,,"10191",,,"0",,,,,,"260",,,,,,,,,,,,,"246","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T05:41:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T06:00:00","22.05","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T06:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","64",,"58",,,,,"10145",,,"8","266",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T06:00:00","25.66","-35.06",,,"1","3","2","5",,,,"11",,,,,,,,,"10187",,,"0",,,,,,"261",,,,,,,,,,,,,"246","55","794","103","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T06:00:00","27.62","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T06:00:00","28.51","-34.25",,,"1","3","2","5",,,,"11",,,,,,,,,"10199",,,"0",,,,,,"262",,,,,,,,,,,,,"246","84","794","103","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T06:56:00","22.44","-36.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T07:00:00","22.05","-38.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T07:00:00","22.11","-30.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"246","20","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T07:00:00","20.78","-34.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10159",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T07:00:00","23.72","-32.72",,,"1","4","2","5",,,,"11",,,,,,,,,"10178",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T07:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","72",,"62",,,,,"10145",,,"8","268",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T07:00:00","25.66","-35.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T07:00:00","27.62","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T07:00:00","28.51","-34.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10200",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T07:00:00","26.51","-33.80",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T07:00:00","27.18","-39.85",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T07:16:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T07:20:00","26.36","-32.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T07:31:00","26.36","-32.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T07:55:00","22.44","-36.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","26","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T08:00:00","22.07","-38.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301506","2017-09-12T08:00:00","22.10","-30.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"246","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1501531","2017-09-12T08:00:00","20.78","-34.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,"9","266",,,,,,,,,,,,,"246","4","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1501534","2017-09-12T08:00:00","23.71","-32.72",,,"1","4","2","5",,,,"11",,,,,,,,,"10184",,,"8",,,,,"9","258",,,,,,,,,,,,,"246","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4100139","2017-09-12T08:00:00","20.03","-37.85",,,"1","5","2","5",,,,"11","5","101",,"83",,,,,"10145",,,"8","244",,,,"9","269",,,,,,,,,,,,,"246","7","798","172","6","0",,"1","111111","11AAA11AA1AAAA",,,,,,,,,,,,
"4400517","2017-09-12T08:00:00","25.66","-35.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","261",,,,,,,,,,,,,"246","55","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400745","2017-09-12T08:00:00","27.61","-33.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"6200940","2017-09-12T08:00:00","28.50","-34.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10202",,,"8",,,,,"9","262",,,,,,,,,,,,,"246","84","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203503","2017-09-12T08:00:00","26.58","-33.82",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","257",,,,,,,,,,,,,"246","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"6203504","2017-09-12T08:00:00","27.18","-39.86",,,"1","4","2","5",,,,"11",,,,,,,,,"10181",,,"8",,,,,"9","265",,,,,,,,,,,,,"246","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T08:01:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T08:41:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300603","2017-09-12T08:48:00","26.36","-32.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"246","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1301522","2017-09-12T08:55:00","22.45","-36.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"246","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300597","2017-09-12T09:00:00","22.07","-38.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"246","28","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
