"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"2100915","2017-09-03T19:10:00","26.16","-144.26",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","253",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T19:30:00","26.77","-145.35",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-03T20:00:00","23.64","-146.65",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T20:00:00","26.77","-145.35",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-03T20:00:00","28.73","-145.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-03T20:10:00","26.15","-144.24",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T20:30:00","26.76","-145.36",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-03T21:00:00","23.66","-146.66",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T21:00:00","26.76","-145.36",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-03T21:00:00","28.72","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-03T21:10:00","26.16","-144.24",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T21:30:00","26.76","-145.36",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","264",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-03T22:00:00","23.66","-146.66",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T22:00:00","26.76","-145.36",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","264",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-03T22:00:00","28.72","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"BKKH","2017-09-03T22:00:00","28.80","-140.50",,,"1","5","2","5","6","3","1",,"80","4","118","1","97","2","2","10160","4","0","8","260",,,,,,"7","6","7","2","7","A",,"7","1",,,,"235","80","798","172","5","1","2","2","F1111F","1111111AAA11A1",,"5",,"2",,,,,,
"2100915","2017-09-03T22:10:00","26.16","-144.24",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T22:30:00","26.76","-145.36",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","264",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-03T23:00:00","23.68","-146.68",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T23:00:00","26.76","-145.37",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","265",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-03T23:00:00","28.72","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-03T23:10:00","26.17","-144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-03T23:30:00","26.76","-145.37",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","266",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T00:00:00","23.68","-146.68",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T00:00:00","26.76","-145.38",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T00:00:00","28.72","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WNRD","2017-09-04T00:00:00","26.70","-144.20",,,"1","4","0","0","2","5","1","0","160","4","46",,"98","15","2","10158","7","2","0","267","0","222","199",,"256","6","4","4","5","7","A",,"2","0","6","7","4","235","64","992","114","5","1","2","2","111111","11111111111111",,,"1","2",,,,,,"4"
"2100915","2017-09-04T00:10:00","26.17","-144.20",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T00:30:00","26.76","-145.38",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T01:00:00","23.70","-146.69",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T01:00:00","26.76","-145.39",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","271",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T01:00:00","28.71","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T01:10:00","26.18","-144.17",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T01:30:00","26.76","-145.39",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","271",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T02:00:00","23.70","-146.69",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T02:00:00","26.77","-145.40",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","271",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T02:00:00","28.71","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T02:10:00","26.18","-144.17",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T02:30:00","26.77","-145.40",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","271",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T03:00:00","23.70","-146.69",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","36","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T03:00:00","26.77","-145.41",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","269",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T03:00:00","28.71","-145.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"235","85","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T03:10:00","26.19","-144.13",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","64","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T03:30:00","26.77","-145.41",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","267",,,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T04:00:00","23.72","-146.72",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T04:00:00","26.77","-145.41",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","265",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T04:00:00","28.70","-145.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T04:10:00","26.18","-144.12",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T04:30:00","26.78","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","264",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T05:00:00","23.73","-146.75",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T05:00:00","26.78","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T05:00:00","28.70","-145.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T05:10:00","26.17","-144.09",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T05:30:00","26.78","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T06:00:00","23.73","-146.75",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T06:00:00","26.79","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T06:00:00","28.69","-145.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WNRD","2017-09-04T06:00:00","27.50","-141.80",,,"1","6","2","5","2","5","1",,"180","4","51","1","98",,,"10182","4","0","8","239",,"239","239","7","244","5","5","1","0","5","5",,,,,,,"235","71","798","172","5","1","2","1","111113","111AA111111AA1",,"5",,,,,,,,
"WSLH","2017-09-04T06:00:00","29.20","-144.20",,,"1","4","0","0","5","5","1","0","360","3","10",,"98","2","0","10163","2","5","0","244","0","206","185","1","211","1","1","1","4","0","0",,"4","0","5","7","3","235","94","992","114","5","1","2","1","111111","11111111111111",,,"1","0",,,,,,"4"
"2100915","2017-09-04T06:10:00","26.17","-144.09",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T06:30:00","26.79","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T07:00:00","23.74","-146.75",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T07:00:00","26.79","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T07:00:00","28.69","-145.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T07:10:00","26.16","-144.08",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T07:30:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T08:00:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T08:10:00","26.16","-144.07",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T08:30:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T09:00:00","23.73","-146.77",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T09:00:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T09:10:00","26.16","-144.07",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T09:30:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T10:00:00","23.73","-146.77",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T10:00:00","26.80","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T10:00:00","28.69","-145.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T10:10:00","26.16","-144.07",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T10:30:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T11:00:00","23.75","-146.82",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T11:00:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T11:00:00","28.69","-145.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T11:10:00","26.16","-144.07",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T11:30:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T12:00:00","23.75","-146.82",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T12:00:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T12:00:00","28.66","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"WSLH","2017-09-04T12:00:00","28.10","-146.40",,,"1","5","2","5","5","5","1",,"20","3","15","1","98","3","1","10161","7","3","8","239",,"211","196",,,"6","6","5","5","A","A",,,,"10","9","3","235","86","798","172","5","1","2","1","F11111","111111111A1A11",,"5",,"1",,,,,,
"2100915","2017-09-04T12:10:00","26.18","-144.05",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T12:30:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T13:00:00","23.75","-146.82",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","255",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T13:00:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T13:00:00","28.66","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T13:10:00","26.18","-144.04",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T13:30:00","26.81","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T14:00:00","23.75","-146.84",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T14:00:00","26.82","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-04T14:00:00","28.66","-145.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"235","85","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-04T14:10:00","26.18","-144.04",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","64","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T14:30:00","26.82","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-04T15:00:00","23.75","-146.86",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","254",,,,,,,,,,,,,"235","36","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-04T15:00:00","26.82","-145.43",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
