"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"4100047","2017-09-10T06:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","80",,,,,"10136","6","6",,"292",,,,"249","1","297",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-10T06:00:00","26.31","-71.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-10T06:00:00","29.46","-72.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-10T06:00:00","27.46","-71.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-10T06:00:00","29.36","-73.55",,,"1","4","2","5",,,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","93","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-10T06:00:00","28.62","-78.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-10T06:00:00","28.98","-75.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-10T06:00:00","28.11","-78.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-10T06:00:00","27.76","-78.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-10T06:00:00","28.41","-78.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-10T06:00:00","29.13","-76.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10116",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KPDL","2017-09-10T06:00:00","26.60","-75.40",,,"1","6","2","5","3","4",,"1",,"150","4","113","1","98","0",,"10086","7","13","8","278",,"267",,"263","1","294",,,"A",,"A","A",,,,,,,"242","65","798","172","5","1","2","1","111111","1111A111118AA1",,"5",,,,,,,,,
"SPGF1","2017-09-10T06:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","100","4","123",,,,,"10060","8","16",,"294",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1112F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"VRFX6","2017-09-10T06:00:00","25.20","-71.20",,,"1","6","2","5","5","4",,"1",,"130","3","108","1","97","21","6","10130","7","10","8","280",,"280",,"280","1",,"7","6","7","2","7","7",,"6","2",,,,"242","51","798","172","5","1","2","1","711113","111111111611A1",,"5",,"6",,,,,,,
"WDC6925","2017-09-10T06:00:00","25.40","-73.30",,,"1","6","2","5","5","3",,"1",,"30","3","72","1","98",,"0","10110","6","8","8","290",,"270",,"262","1","310","6","6","4","5","6","A",,"3","1","1","6","5","242","53","798","172","5","1","2","1","111111","111A1111111111",,"5",,"0",,,,,,,
"WDD6127","2017-09-10T06:00:00","26.40","-76.30",,,"1","6","2","5","4","2",,"1",,"130","4","154","1","97","2","0","10089","8","20","8","295",,"265",,"253","1","330","8","7","7","A","9","A",,"8","6","13","6","10","242","66","798","172","5","1","2","1","511111","11111111111111",,"5",,"0","12","10","6",,,,
"WMCU","2017-09-10T06:00:00","26.00","-76.50",,,"1","6","2","5","5","2",,"1",,"140","4","154","1","97","2","2","10086","7","15","8","280",,"280",,"280","1","290","8","8","8","4","A","A",,"4","8",,,,"242","66","798","172","5","1","2","1","111313","111111111111A1",,"5",,"2",,,,,,,
"4100047","2017-09-10T06:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","80",,,,,"10137",,,,"293",,,,"250","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T06:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","80",,,,,"10137",,,,"292",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T06:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","80",,,,,"10135",,,,"292",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T06:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","80",,,,,"10144",,,,"292",,,,"252","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"3100863","2017-09-10T06:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10086",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-10T06:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","80",,,,,"10135",,,,"292",,,,"251","1","296",,,,,,,,"7","3","11","14","3","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-10T06:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10079",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-10T07:00:00","23.84","-73.71",,,"1","4","2","5",,,,"11",,,,,,,,,"10109",,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-10T07:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10136","6","4",,"292",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-10T07:00:00","26.31","-71.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-10T07:00:00","29.46","-72.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-10T07:00:00","27.46","-71.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-10T07:00:00","29.36","-73.56",,,"1","4","2","5",,,,"11",,,,,,,,,"10146",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","93","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-10T07:00:00","28.62","-78.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-10T07:00:00","28.98","-75.22",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-10T07:00:00","28.12","-78.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-10T07:00:00","27.75","-78.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-10T07:00:00","28.41","-78.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-10T07:00:00","29.14","-76.60",,,"1","4","2","5",,,,"11",,,,,,,,,"10110",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-10T07:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","100","4","118",,,,,"10055","6","19",,"294",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1112F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-10T07:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10135",,,,"292",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T07:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10135",,,,"291",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T07:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","170","1","70",,,,,"10135",,,,"291",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T07:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10135",,,,"291",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-10T07:50:00","29.77","-70.73",,,"1","4","2","5",,,,"11",,,,,,,,,"10148",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","90","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-10T07:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10081",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-10T07:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10135",,,,"291",,,,"252","1","296",,,,,,,,"6","2","12","14","3","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-10T07:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10075",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-10T08:00:00","23.85","-73.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10105",,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-10T08:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10134","4","0",,"291",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-10T08:00:00","26.31","-71.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-10T08:00:00","29.47","-72.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-10T08:00:00","27.46","-71.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-10T08:00:00","29.36","-73.56",,,"1","4","2","5",,,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","93","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-10T08:00:00","28.63","-78.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-10T08:00:00","28.98","-75.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-10T08:00:00","28.12","-78.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-10T08:00:00","27.75","-78.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-10T08:00:00","28.41","-78.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-10T08:00:00","29.14","-76.59",,,"1","4","2","5",,,,"11",,,,,,,,,"10102",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-10T08:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","100","4","123",,,,,"10050","6","18",,"293",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1114F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100047","2017-09-10T08:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10134",,,,"291",,,,"254","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T08:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10135",,,,"290",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T08:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10135",,,,"290",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T08:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","70",,,,,"10134",,,,"291",,,,"251","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-10T08:50:00","29.78","-70.73",,,"1","4","2","5",,,,"11",,,,,,,,,"10150",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","90","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-10T08:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10081",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-10T08:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10135",,,,"290",,,,"250","1","296",,,,,,,,"6","3","13","14","3","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-10T08:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10072",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF2F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-10T09:00:00","23.86","-73.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10105",,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-10T09:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10136","4","0",,"291",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-10T09:00:00","26.31","-71.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-10T09:00:00","29.47","-72.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-10T09:00:00","27.46","-71.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-10T09:00:00","29.36","-73.57",,,"1","4","2","5",,,,"11",,,,,,,,,"10135",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","93","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-10T09:00:00","28.64","-78.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-10T09:00:00","28.99","-75.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-10T09:00:00","28.13","-78.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-10T09:00:00","27.75","-78.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-10T09:00:00","28.41","-78.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4201511","2017-09-10T09:00:00","25.54","-70.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-10T09:00:00","29.14","-76.57",,,"1","4","2","5",,,,"11",,,,,,,,,"10111",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","96","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-10T09:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","100","4","129",,,,,"10044","8","16",,"289",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1114F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"WDD6127","2017-09-10T09:00:00","26.10","-76.50",,,"1","6","2","5","4","2",,"1",,"140","4","154","1","98","1","0","10075","7","16","8","295",,"265",,"253","1","330","6","6","8","A","9","A",,"4","8","11","9","10","242","66","798","172","5","1","2","1","511311","11111111111111",,"5",,"0",,,,,,,
"4100047","2017-09-10T09:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10136",,,,"290",,,,"252","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T09:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10136",,,,"290",,,,"253","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T09:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10137",,,,"290",,,,"254","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-10T09:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10137",,,,"287",,,,"254","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-10T09:50:00","29.78","-70.74",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","90","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-10T09:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10088",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100047","2017-09-10T09:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10136",,,,"289",,,,"255","1","296",,,,,,,,"5","2","13","13","4","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-10T09:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10075",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-10T10:00:00","23.87","-73.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10105",,,"8",,,,,,"9","286",,,,,,,,,,,,,"242","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100047","2017-09-10T10:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10137","4","0",,"290",,,,"254","1","296",,,,,,,,,,,,,"242","71","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100543","2017-09-10T10:00:00","26.31","-71.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-10T10:00:00","29.48","-72.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","92","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-10T10:00:00","27.46","-71.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-10T10:00:00","29.37","-73.58",,,"1","4","2","5",,,,"11",,,,,,,,,"10130",,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","93","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-10T10:00:00","28.64","-78.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-10T10:00:00","29.00","-75.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-10T10:00:00","28.14","-78.66",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-10T10:00:00","27.75","-78.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","296",,,,,,,,,,,,,"242","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
